Ensayo, Estimulo, Comparacion, Respuesta, Eleccion, Correcto, OpcionPredicha, Aciertos, Errores, RTime1, RTime2, SignallPosition, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,165,6 AN-BN,right,BN,NA,1,0,0,2.73662209511,0.735501050949,None,NA,0,NA,0,NA,0,NA,0
1,192,6 AN-BN,left,BN,NA,1,0,0,4.84240603447,2.84220004082,None,NA,0,NA,0,NA,0,NA,0
2,44,3 BS-BN,right,BS,Bien,0,1,0,3.33525800705,1.33404803276,Right,1,1,1,1,0,0,0,0
3,1,1 AS-AN,left,AS,Bien,0,2,0,2.14035701752,0.139067173004,Left,1,2,1,2,0,0,0,0
4,143,5 AS-BS,left,AS,NA,1,2,0,2.13251495361,0.131460905075,Both,NA,2,NA,2,NA,0,NA,0
5,83,2 AS-BN,left,AS,Bien,0,3,0,2.11890792847,0.118688821793,Left,1,3,1,3,0,0,0,0
