Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,45,s,False,0,1,False,0,False,0,True,1,False,0,
1,34,s,True,1,1,True,1,False,0,False,1,False,0,
2,20,s,False,1,2,False,1,False,0,True,2,False,0,
3,12,s,True,2,2,True,2,False,0,False,2,False,0,
4,15,s,True,3,2,True,3,False,0,False,2,False,0,
5,13,n,False,3,3,False,3,False,0,False,2,True,1,
6,10,n,False,3,4,False,3,False,0,False,2,True,2,
7,19,n,True,4,4,False,3,True,1,False,2,False,2,
8,11,n,False,4,5,False,3,False,1,False,2,True,3,
9,26,n,True,5,5,False,3,True,2,False,2,False,3,
