Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, Confidence, RTime1, RTime1b, RTime2, Color, 
0,539,n,True,1,0,False,0,True,1,False,0,False,0,2,4.25435304642,2.75370001793,5.41316914558,Azul
1,212,s,False,1,1,False,0,False,1,True,1,False,0,5,3.2509701252,1.74983406067,3.2077088356,Azul
2,558,n,True,2,1,False,0,True,2,False,1,False,0,1,3.85187602043,2.35083198547,3.30863809586,Azul
3,118,n,False,2,2,False,0,False,2,False,1,True,1,1,3.34359478951,1.84251403809,1.30330395699,Purpura
4,24,n,False,2,3,False,0,False,2,False,1,True,2,1,2.54900789261,1.04777193069,2.0051150322,Naranja
5,380,n,False,2,4,False,0,False,2,False,1,True,3,1,3.24988889694,1.74890899658,1.50372505188,Purpura
6,164,s,False,2,5,False,0,False,2,True,2,False,3,5,3.75676298141,2.25565481186,1.90451908112,Azul
7,230,n,True,3,5,False,0,True,3,False,2,False,3,1,2.7544271946,1.25324606895,1.20358109474,Purpura
8,182,n,True,4,5,False,0,True,4,False,2,False,3,1,2.65018796921,1.14899802208,1.00241518021,Purpura
9,547,s,False,4,6,False,0,False,4,True,3,False,3,4,7.96560001373,6.46488809586,1.20301890373,Verde
10,401,n,False,4,7,False,0,False,4,False,3,True,4,1,2.45033502579,0.949908971786,1.90435910225,Naranja
11,320,n,True,5,7,False,0,True,5,False,3,False,4,1,2.35388612747,0.852900981903,1.30333518982,Azul
12,129,s,True,6,7,True,1,False,5,False,3,False,4,5,4.85990214348,3.35869812965,1.70456600189,Naranja
13,250,s,False,6,8,False,1,False,5,True,4,False,4,4,16.3837718964,14.8825879097,0.902299880981,Azul
14,233,s,False,6,9,False,1,False,5,True,5,False,4,5,3.95213007927,2.45094609261,1.10300993919,Purpura
15,267,n,True,7,9,False,1,True,6,False,5,False,4,2,2.44888591766,0.947812080383,3.10758399963,Naranja
16,13,n,False,7,10,False,1,False,6,False,5,True,5,2,4.15355205536,2.65244793892,0.902317047119,Azul
17,316,n,True,8,10,False,1,True,7,False,5,False,5,1,2.65450620651,1.15335297585,1.50427293777,Purpura
18,259,n,True,9,10,False,1,True,8,False,5,False,5,2,4.1574409008,2.65620779991,1.90521216393,Purpura
19,621,n,True,10,10,False,1,True,9,False,5,False,5,1,2.84995317459,1.34879112244,1.50380802155,Purpura
20,424,n,False,10,11,False,1,False,9,False,5,True,6,2,3.35501694679,1.85447096825,5.51370191574,Azul
21,441,n,False,10,12,False,1,False,9,False,5,True,7,2,3.85239696503,2.35120105743,1.50382423401,Verde
22,446,s,True,11,12,True,2,False,9,False,5,False,7,4,8.76711297035,7.26640081406,0.802225828171,Azul
23,199,n,True,12,12,False,2,True,10,False,5,False,7,2,2.25304603577,0.751889944077,1.40338802338,Azul
24,141,s,True,13,12,True,3,False,10,False,5,False,7,4,5.85660791397,4.35549688339,0.602224111557,Azul
25,388,s,True,14,12,True,4,False,10,False,5,False,7,4,3.25440812111,1.75350308418,3.90947604179,Naranja
26,426,n,False,14,13,False,4,False,10,False,5,True,8,2,2.64983105659,1.14869713783,2.7069671154,Purpura
27,318,n,True,15,13,False,4,True,11,False,5,False,8,1,3.45596885681,1.9548459053,1.20287895203,Naranja
28,577,s,False,15,14,False,4,False,11,True,6,False,8,6,3.05364012718,1.55248808861,1.70490980148,Azul
29,76,n,False,15,15,False,4,False,11,False,6,True,9,2,3.45269298553,1.95164012909,1.30436706543,Verde
30,440,n,False,15,16,False,4,False,11,False,6,True,10,1,5.75646615028,4.25525808334,1.40371990204,Azul
31,625,s,False,15,17,False,4,False,11,True,7,False,10,6,3.35053396225,1.84947490692,0.601541996002,Azul
32,585,s,False,15,18,False,4,False,11,True,8,False,10,6,2.55030894279,1.04912185669,0.70194196701,Verde
33,533,n,True,16,18,False,4,True,12,False,8,False,10,1,2.75034499168,1.24928307533,0.501398086548,Naranja
34,346,s,True,17,18,True,5,False,12,False,8,False,10,5,5.35619997978,3.85512185097,1.20324611664,Azul
35,415,n,False,17,19,False,5,False,12,False,8,True,11,1,3.25404596329,1.75322389603,1.70568299294,Azul
36,146,s,True,18,19,True,6,False,12,False,8,False,11,6,4.05269193649,2.55151486397,1.6042611599,Verde
37,122,s,True,19,19,True,7,False,12,False,8,False,11,6,5.26012086868,3.75888395309,0.602083921432,Azul
38,602,s,False,19,20,False,7,False,12,True,9,False,11,6,3.75563597679,2.25443196297,0.501466989517,Purpura
39,359,n,False,19,21,False,7,False,12,False,9,True,12,1,2.8522400856,1.35174703598,1.30330514908,Naranja
40,131,s,True,20,21,True,8,False,12,False,9,False,12,6,2.95371603966,1.45262789726,0.601701974869,Purpura
41,495,n,True,21,21,False,8,True,13,False,9,False,12,1,2.85585618019,1.35466694832,1.10264396667,Naranja
42,119,n,False,21,22,False,8,False,13,False,9,True,13,3,3.95714402199,2.45596504211,2.70718312263,Azul
43,618,s,False,21,23,False,8,False,13,True,10,False,13,5,3.25067901611,1.74952197075,1.6042201519,Purpura
44,324,n,False,21,24,False,8,False,13,False,10,True,14,1,3.15463614464,1.65371608734,0.802129983902,Naranja
45,110,s,True,22,24,True,9,False,13,False,10,False,14,5,2.54881811142,1.04766893387,1.40330410004,Naranja
46,123,s,True,23,24,True,10,False,13,False,10,False,14,6,2.6542339325,1.1531150341,1.20316720009,Naranja
47,23,n,False,23,25,False,10,False,13,False,10,True,15,1,3.65067601204,2.14948511124,0.702250003815,Azul
