Ensayo, Estimulo, Respuesta 
0,16,n,False,
1,11,n,True,
2,14,s,False,
3,16,s,False,
4,17,s,False,
5,3,n,True,
6,8,n,True,
7,9,n,True,
8,4,n,True,
9,3,n,True,
10,16,s,False,
11,21,n,True,
12,29,n,True,
13,3,s,False,
14,10,n,True,
15,1,s,False,
16,28,n,True,
17,1,n,True,
18,17,n,False,
19,28,n,True,
20,11,n,True,
21,30,n,True,
22,7,n,True,
23,5,s,False,
24,24,n,True,
25,4,n,True,
26,6,s,False,
27,5,s,False,
28,10,n,True,
29,19,s,False,
