Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
68,19,s,1,46,23,1,,False,,False,,False,,
172,19,s,1,134,39,1,,False,,False,,False,,
187,19,n,False,144,44,False,,False,,False,,1,,
225,19,n,False,169,57,False,,False,,False,,1,,
320,19,n,False,240,81,False,,False,,False,,1,,
20,20,n,False,13,8,False,,False,,False,,1,,
43,20,n,False,28,16,False,,False,,False,,1,,
57,20,s,1,37,21,1,,False,,False,,False,,
185,20,s,1,144,42,1,,False,,False,,False,,
247,20,s,1,187,61,1,,False,,False,,False,,
284,20,s,1,212,73,1,,False,,False,,False,,
305,20,s,1,229,77,1,,False,,False,,False,,
44,21,n,False,28,17,False,,False,,False,,1,,
129,21,s,1,101,29,1,,False,,False,,False,,
150,21,s,1,118,33,1,,False,,False,,False,,
166,21,s,1,129,38,1,,False,,False,,False,,
203,21,s,1,156,48,1,,False,,False,,False,,
211,21,n,False,161,51,False,,False,,False,,1,,
268,21,n,False,201,68,False,,False,,False,,1,,
28,22,n,False,19,10,False,,False,,False,,1,,
58,22,s,1,38,21,1,,False,,False,,False,,
85,22,s,1,60,26,1,,False,,False,,False,,
135,22,n,False,104,32,False,,False,,False,,1,,
165,22,n,False,128,38,False,,False,,False,,1,,
183,22,n,False,142,42,False,,False,,False,,1,,
331,22,s,1,248,84,1,,False,,False,,False,,
26,23,s,1,18,9,1,,False,,False,,False,,
41,23,n,False,27,15,False,,False,,False,,1,,
75,23,s,1,52,24,1,,False,,False,,False,,
91,23,s,1,66,26,1,,False,,False,,False,,
168,23,n,False,130,39,False,,False,,False,,1,,
239,23,s,1,180,60,1,,False,,False,,False,,
267,23,n,False,201,67,False,,False,,False,,1,,
5,24,n,False,5,1,False,,False,,False,,1,,
171,24,s,1,133,39,1,,False,,False,,False,,
177,24,s,1,139,39,1,,False,,False,,False,,
208,24,s,1,160,49,1,,False,,False,,False,,
219,24,s,1,166,54,1,,False,,False,,False,,
222,24,n,False,168,55,False,,False,,False,,1,,
261,24,s,1,196,66,1,,False,,False,,False,,
47,25,n,False,30,18,False,,False,,False,,1,,
118,25,s,1,92,27,1,,False,,False,,False,,
127,25,n,False,99,29,False,,False,,False,,1,,
173,25,s,1,135,39,1,,False,,False,,False,,
190,25,n,False,146,45,False,,False,,False,,1,,
212,25,n,False,161,52,False,,False,,False,,1,,
252,25,n,False,190,63,False,,False,,False,,1,,
18,26,n,False,13,6,False,,False,,False,,1,,
40,26,n,False,27,14,False,,False,,False,,1,,
63,26,n,False,42,22,False,,False,,False,,1,,
72,26,n,False,49,24,False,,False,,False,,1,,
161,26,s,1,126,36,1,,False,,False,,False,,
276,26,n,False,206,71,False,,False,,False,,1,,
316,26,s,1,238,79,1,,False,,False,,False,,
52,27,s,1,33,20,1,,False,,False,,False,,
110,27,s,1,84,27,1,,False,,False,,False,,
159,27,s,1,124,36,1,,False,,False,,False,,
176,27,s,1,138,39,1,,False,,False,,False,,
184,27,s,1,143,42,1,,False,,False,,False,,
226,27,s,1,170,57,1,,False,,False,,False,,
318,27,n,False,239,80,False,,False,,False,,1,,
13,28,s,1,10,4,1,,False,,False,,False,,
73,28,s,1,50,24,1,,False,,False,,False,,
107,28,s,1,81,27,1,,False,,False,,False,,
136,28,s,1,105,32,1,,False,,False,,False,,
246,28,n,False,186,61,False,,False,,False,,1,,
275,28,n,False,206,70,False,,False,,False,,1,,
307,28,s,1,231,77,1,,False,,False,,False,,
15,29,n,False,11,5,False,,False,,False,,1,,
93,29,s,1,68,26,1,,False,,False,,False,,
109,29,s,1,83,27,1,,False,,False,,False,,
186,29,n,False,144,43,False,,False,,False,,1,,
205,29,n,False,157,49,False,,False,,False,,1,,
206,29,s,1,158,49,1,,False,,False,,False,,
242,29,s,1,183,60,1,,False,,False,,False,,
96,30,s,1,71,26,1,,False,,False,,False,,
111,30,s,1,85,27,1,,False,,False,,False,,
153,30,n,False,119,35,False,,False,,False,,1,,
157,30,s,1,122,36,1,,False,,False,,False,,
254,30,s,1,191,64,1,,False,,False,,False,,
258,30,s,1,193,66,1,,False,,False,,False,,
314,30,n,False,236,79,False,,False,,False,,1,,
9,31,n,False,6,4,False,,False,,False,,1,,
83,31,n,False,58,26,False,,False,,False,,1,,
97,31,s,1,72,26,1,,False,,False,,False,,
145,31,n,False,113,33,False,,False,,False,,1,,
179,31,s,1,141,39,1,,False,,False,,False,,
273,31,s,1,205,69,1,,False,,False,,False,,
296,31,s,1,222,75,1,,False,,False,,False,,
32,32,n,False,21,12,False,,False,,False,,1,,
37,32,n,False,25,13,False,,False,,False,,1,,
67,32,s,1,45,23,1,,False,,False,,False,,
125,32,s,1,99,27,1,,False,,False,,False,,
147,32,s,1,115,33,1,,False,,False,,False,,
270,32,s,1,203,68,1,,False,,False,,False,,
294,32,s,1,221,74,1,,False,,False,,False,,
10,33,s,1,7,4,1,,False,,False,,False,,
22,33,n,False,14,9,False,,False,,False,,1,,
70,33,s,1,48,23,1,,False,,False,,False,,
202,33,n,False,155,48,False,,False,,False,,1,,
253,33,n,False,190,64,False,,False,,False,,1,,
279,33,n,False,208,72,False,,False,,False,,1,,
332,33,s,1,249,84,1,,False,,False,,False,,
65,34,n,False,43,23,False,,False,,False,,1,,
130,34,n,False,101,30,False,,False,,False,,1,,
213,34,n,False,161,53,False,,False,,False,,1,,
237,34,n,False,178,60,False,,False,,False,,1,,
256,34,n,False,192,65,False,,False,,False,,1,,
283,34,s,1,211,73,1,,False,,False,,False,,
335,34,s,1,252,84,1,,False,,False,,False,,
6,35,n,False,5,2,False,,False,,False,,1,,
33,35,s,1,22,12,1,,False,,False,,False,,
39,35,s,1,27,13,1,,False,,False,,False,,
156,35,n,False,121,36,False,,False,,False,,1,,
259,35,s,1,194,66,1,,False,,False,,False,,
288,35,n,False,215,74,False,,False,,False,,1,,
321,35,s,1,241,81,1,,False,,False,,False,,
7,36,s,1,6,2,1,,False,,False,,False,,
76,36,n,False,52,25,False,,False,,False,,1,,
81,36,s,1,57,25,1,,False,,False,,False,,
151,36,n,False,118,34,False,,False,,False,,1,,
170,36,s,1,132,39,1,,False,,False,,False,,
272,36,n,False,204,69,False,,False,,False,,1,,
322,36,s,1,242,81,1,,False,,False,,False,,
17,37,n,1,13,5,False,,1,,False,,False,,
60,37,n,1,40,21,False,,1,,False,,False,,
69,37,n,1,47,23,False,,1,,False,,False,,
139,37,n,1,108,32,False,,1,,False,,False,,
191,37,n,1,147,45,False,,1,,False,,False,,
201,37,n,1,155,47,False,,1,,False,,False,,
216,37,n,1,163,54,False,,1,,False,,False,,
11,38,n,1,8,4,False,,1,,False,,False,,
88,38,n,1,63,26,False,,1,,False,,False,,
98,38,n,1,73,26,False,,1,,False,,False,,
230,38,n,1,173,58,False,,1,,False,,False,,
244,38,n,1,185,60,False,,1,,False,,False,,
309,38,s,False,232,78,False,,False,,1,,False,,
315,38,n,1,237,79,False,,1,,False,,False,,
23,39,n,1,15,9,False,,1,,False,,False,,
24,39,n,1,16,9,False,,1,,False,,False,,
142,39,n,1,111,32,False,,1,,False,,False,,
175,39,n,1,137,39,False,,1,,False,,False,,
189,39,n,1,146,44,False,,1,,False,,False,,
193,39,n,1,149,45,False,,1,,False,,False,,
278,39,n,1,208,71,False,,1,,False,,False,,
25,40,n,1,17,9,False,,1,,False,,False,,
31,40,n,1,21,11,False,,1,,False,,False,,
64,40,n,1,43,22,False,,1,,False,,False,,
99,40,n,1,74,26,False,,1,,False,,False,,
114,40,n,1,88,27,False,,1,,False,,False,,
227,40,s,False,170,58,False,,False,,1,,False,,
263,40,n,1,198,66,False,,1,,False,,False,,
62,41,n,1,42,21,False,,1,,False,,False,,
106,41,n,1,80,27,False,,1,,False,,False,,
120,41,n,1,94,27,False,,1,,False,,False,,
132,41,n,1,103,30,False,,1,,False,,False,,
245,41,n,1,186,60,False,,1,,False,,False,,
269,41,n,1,202,68,False,,1,,False,,False,,
304,41,s,False,228,77,False,,False,,1,,False,,
34,42,n,1,23,12,False,,1,,False,,False,,
163,42,s,False,127,37,False,,False,,1,,False,,
236,42,n,1,178,59,False,,1,,False,,False,,
277,42,n,1,207,71,False,,1,,False,,False,,
280,42,s,False,208,73,False,,False,,1,,False,,
327,42,s,False,246,82,False,,False,,1,,False,,
328,42,s,False,246,83,False,,False,,1,,False,,
16,43,n,1,12,5,False,,1,,False,,False,,
36,43,n,1,25,12,False,,1,,False,,False,,
90,43,n,1,65,26,False,,1,,False,,False,,
181,43,n,1,142,40,False,,1,,False,,False,,
228,43,n,1,171,58,False,,1,,False,,False,,
264,43,n,1,199,66,False,,1,,False,,False,,
319,43,n,1,240,80,False,,1,,False,,False,,
46,44,n,1,30,17,False,,1,,False,,False,,
54,44,n,1,35,20,False,,1,,False,,False,,
113,44,n,1,87,27,False,,1,,False,,False,,
178,44,n,1,140,39,False,,1,,False,,False,,
188,44,n,1,145,44,False,,1,,False,,False,,
235,44,n,1,177,59,False,,1,,False,,False,,
243,44,n,1,184,60,False,,1,,False,,False,,
27,45,n,1,19,9,False,,1,,False,,False,,
164,45,n,1,128,37,False,,1,,False,,False,,
194,45,n,1,150,45,False,,1,,False,,False,,
204,45,n,1,157,48,False,,1,,False,,False,,
214,45,n,1,162,53,False,,1,,False,,False,,
224,45,s,False,169,56,False,,False,,1,,False,,
238,45,n,1,179,60,False,,1,,False,,False,,
45,46,n,1,29,17,False,,1,,False,,False,,
86,46,n,1,61,26,False,,1,,False,,False,,
138,46,n,1,107,32,False,,1,,False,,False,,
143,46,n,1,112,32,False,,1,,False,,False,,
200,46,n,1,154,47,False,,1,,False,,False,,
298,46,n,1,224,75,False,,1,,False,,False,,
303,46,n,1,228,76,False,,1,,False,,False,,
0,47,n,1,1,0,False,,1,,False,,False,,
61,47,n,1,41,21,False,,1,,False,,False,,
89,47,n,1,64,26,False,,1,,False,,False,,
234,47,n,1,176,59,False,,1,,False,,False,,
274,47,n,1,206,69,False,,1,,False,,False,,
282,47,n,1,210,73,False,,1,,False,,False,,
310,47,n,1,233,78,False,,1,,False,,False,,
95,48,n,1,70,26,False,,1,,False,,False,,
103,48,n,1,78,26,False,,1,,False,,False,,
108,48,n,1,82,27,False,,1,,False,,False,,
174,48,n,1,136,39,False,,1,,False,,False,,
195,48,n,1,151,45,False,,1,,False,,False,,
249,48,n,1,189,61,False,,1,,False,,False,,
292,48,n,1,219,74,False,,1,,False,,False,,
