Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
263,22,n,False,229,35,False,,False,,False,,1,,
303,22,s,1,268,36,1,,False,,False,,False,,
311,22,s,1,276,36,1,,False,,False,,False,,
325,22,s,1,289,37,1,,False,,False,,False,,
87,23,s,1,77,11,1,,False,,False,,False,,
101,23,s,1,89,13,1,,False,,False,,False,,
110,23,s,1,96,15,1,,False,,False,,False,,
149,23,s,1,126,24,1,,False,,False,,False,,
209,23,s,1,180,30,1,,False,,False,,False,,
272,23,s,1,238,35,1,,False,,False,,False,,
314,23,s,1,279,36,1,,False,,False,,False,,
55,24,s,1,49,7,1,,False,,False,,False,,
83,24,s,1,74,10,1,,False,,False,,False,,
143,24,s,1,121,23,1,,False,,False,,False,,
223,24,s,1,193,31,1,,False,,False,,False,,
313,24,s,1,278,36,1,,False,,False,,False,,
315,24,s,1,280,36,1,,False,,False,,False,,
318,24,s,1,282,37,1,,False,,False,,False,,
5,25,s,1,6,0,1,,False,,False,,False,,
32,25,s,1,30,3,1,,False,,False,,False,,
33,25,s,1,31,3,1,,False,,False,,False,,
56,25,s,1,50,7,1,,False,,False,,False,,
130,25,n,False,110,21,False,,False,,False,,1,,
237,25,s,1,206,32,1,,False,,False,,False,,
328,25,s,1,292,37,1,,False,,False,,False,,
20,26,s,1,20,1,1,,False,,False,,False,,
23,26,s,1,23,1,1,,False,,False,,False,,
133,26,s,1,112,22,1,,False,,False,,False,,
203,26,s,1,174,30,1,,False,,False,,False,,
238,26,s,1,207,32,1,,False,,False,,False,,
259,26,s,1,227,33,1,,False,,False,,False,,
326,26,s,1,290,37,1,,False,,False,,False,,
62,27,s,1,55,8,1,,False,,False,,False,,
165,27,s,1,137,29,1,,False,,False,,False,,
180,27,n,False,151,30,False,,False,,False,,1,,
183,27,s,1,154,30,1,,False,,False,,False,,
211,27,n,False,181,31,False,,False,,False,,1,,
234,27,n,False,203,32,False,,False,,False,,1,,
261,27,n,False,228,34,False,,False,,False,,1,,
37,28,n,False,32,6,False,,False,,False,,1,,
68,28,s,1,61,8,1,,False,,False,,False,,
92,28,n,False,80,13,False,,False,,False,,1,,
125,28,n,False,106,20,False,,False,,False,,1,,
206,28,s,1,177,30,1,,False,,False,,False,,
244,28,s,1,213,32,1,,False,,False,,False,,
332,28,s,1,296,37,1,,False,,False,,False,,
