Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
80,7,n,1,75,6,False,160,1,78,False,6,False,8,
139,7,n,1,132,8,False,,1,,False,,False,,
177,7,n,1,168,10,False,,1,,False,,False,,
196,7,n,1,187,10,False,,1,,False,,False,,
205,7,n,1,196,10,False,,1,,False,,False,,
228,7,n,1,218,11,False,,1,,False,,False,,
331,7,n,1,318,14,False,,1,,False,,False,,
2,8,n,1,3,0,False,,1,,False,,False,,
12,8,n,1,12,1,False,,1,,False,,False,,
93,8,n,1,88,6,False,,1,,False,,False,,
129,8,n,1,122,8,False,,1,,False,,False,,
163,8,n,1,155,9,False,,1,,False,,False,,
278,8,s,False,265,14,False,,False,,1,,False,,
280,8,n,1,267,14,False,,1,,False,,False,,
89,9,n,1,84,6,False,,1,,False,,False,,
143,9,n,1,136,8,False,,1,,False,,False,,
146,9,n,1,139,8,False,,1,,False,,False,,
194,9,n,1,185,10,False,,1,,False,,False,,
225,9,n,1,216,10,False,,1,,False,,False,,
252,9,n,1,241,12,False,,1,,False,,False,,
310,9,n,1,297,14,False,,1,,False,,False,,
18,10,n,1,17,2,False,,1,,False,,False,,
44,10,n,1,40,5,False,,1,,False,,False,,
66,10,s,False,61,6,False,,False,,1,,False,,
70,10,n,1,65,6,False,,1,,False,,False,,
150,10,n,1,143,8,False,,1,,False,,False,,
183,10,n,1,174,10,False,,1,,False,,False,,
235,10,n,1,224,12,False,,1,,False,,False,,
85,11,n,1,80,6,False,,1,,False,,False,,
98,11,n,1,93,6,False,,1,,False,,False,,
172,11,s,False,163,10,False,,False,,1,,False,,
178,11,n,1,169,10,False,,1,,False,,False,,
226,11,n,1,217,10,False,,1,,False,,False,,
230,11,n,1,219,12,False,,1,,False,,False,,
269,11,n,1,257,13,False,,1,,False,,False,,
122,12,n,1,115,8,False,,1,,False,,False,,
136,12,n,1,129,8,False,,1,,False,,False,,
214,12,n,1,205,10,False,,1,,False,,False,,
275,12,n,1,263,13,False,,1,,False,,False,,
294,12,n,1,281,14,False,,1,,False,,False,,
300,12,n,1,287,14,False,,1,,False,,False,,
334,12,n,1,321,14,False,,1,,False,,False,,
38,13,s,1,35,4,1,,False,,False,,False,,
63,13,s,1,59,5,1,,False,,False,,False,,
101,13,s,1,96,6,1,,False,,False,,False,,
126,13,s,1,119,8,1,,False,,False,,False,,
154,13,s,1,147,8,1,,False,,False,,False,,
167,13,s,1,159,9,1,,False,,False,,False,,
325,13,s,1,312,14,1,,False,,False,,False,,
43,14,s,1,39,5,1,,False,,False,,False,,
49,14,s,1,45,5,1,,False,,False,,False,,
123,14,s,1,116,8,1,,False,,False,,False,,
130,14,s,1,123,8,1,,False,,False,,False,,
245,14,s,1,234,12,1,,False,,False,,False,,
253,14,s,1,242,12,1,,False,,False,,False,,
267,14,s,1,255,13,1,,False,,False,,False,,
6,15,s,1,7,0,1,,False,,False,,False,,
9,15,s,1,9,1,1,,False,,False,,False,,
40,15,s,1,37,4,1,,False,,False,,False,,
61,15,s,1,57,5,1,,False,,False,,False,,
179,15,s,1,170,10,1,,False,,False,,False,,
184,15,s,1,175,10,1,,False,,False,,False,,
242,15,s,1,231,12,1,,False,,False,,False,,
28,16,s,1,25,4,1,,False,,False,,False,,
82,16,s,1,77,6,1,,False,,False,,False,,
133,16,s,1,126,8,1,,False,,False,,False,,
140,16,s,1,133,8,1,,False,,False,,False,,
229,16,n,False,218,12,False,,False,,False,,1,,
231,16,s,1,220,12,1,,False,,False,,False,,
285,16,s,1,272,14,1,,False,,False,,False,,
30,17,s,1,27,4,1,,False,,False,,False,,
35,17,s,1,32,4,1,,False,,False,,False,,
79,17,s,1,74,6,1,,False,,False,,False,,
127,17,s,1,120,8,1,,False,,False,,False,,
170,17,s,1,162,9,1,,False,,False,,False,,
220,17,s,1,211,10,1,,False,,False,,False,,
255,17,s,1,244,12,1,,False,,False,,False,,
15,18,s,1,14,2,1,,False,,False,,False,,
24,18,s,1,22,3,1,,False,,False,,False,,
87,18,s,1,82,6,1,,False,,False,,False,,
141,18,s,1,134,8,1,,False,,False,,False,,
211,18,s,1,202,10,1,,False,,False,,False,,
264,18,s,1,253,12,1,,False,,False,,False,,
301,18,s,1,288,14,1,,False,,False,,False,,
17,19,s,1,16,2,1,,False,,False,,False,,
71,19,s,1,66,6,1,,False,,False,,False,,
100,19,s,1,95,6,1,,False,,False,,False,,
151,19,s,1,144,8,1,,False,,False,,False,,
238,19,s,1,227,12,1,,False,,False,,False,,
293,19,s,1,280,14,1,,False,,False,,False,,
304,19,s,1,291,14,1,,False,,False,,False,,
7,20,s,1,8,0,1,,False,,False,,False,,
117,20,s,1,110,8,1,,False,,False,,False,,
207,20,s,1,198,10,1,,False,,False,,False,,
210,20,s,1,201,10,1,,False,,False,,False,,
241,20,s,1,230,12,1,,False,,False,,False,,
250,20,s,1,239,12,1,,False,,False,,False,,
287,20,s,1,274,14,1,,False,,False,,False,,
58,21,s,1,54,5,1,,False,,False,,False,,
78,21,s,1,73,6,1,,False,,False,,False,,
