Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
17,7,n,1,18,0,False,155,1,59,False,25,False,13,
91,7,n,1,83,9,False,,1,,False,,False,,
195,7,n,1,174,22,False,,1,,False,,False,,
247,7,n,1,219,29,False,,1,,False,,False,,
261,7,n,1,232,30,False,,1,,False,,False,,
272,7,n,1,241,32,False,,1,,False,,False,,
332,7,n,1,288,45,False,,1,,False,,False,,
74,8,n,1,67,8,False,,1,,False,,False,,
85,8,n,1,78,8,False,,1,,False,,False,,
106,8,n,1,96,11,False,,1,,False,,False,,
107,8,n,1,97,11,False,,1,,False,,False,,
119,8,n,1,107,13,False,,1,,False,,False,,
242,8,n,1,214,29,False,,1,,False,,False,,
280,8,n,1,246,35,False,,1,,False,,False,,
88,9,s,False,80,9,False,,False,,1,,False,,
125,9,n,1,113,13,False,,1,,False,,False,,
137,9,n,1,123,15,False,,1,,False,,False,,
234,9,n,1,207,28,False,,1,,False,,False,,
256,9,n,1,227,30,False,,1,,False,,False,,
285,9,n,1,249,37,False,,1,,False,,False,,
312,9,n,1,270,43,False,,1,,False,,False,,
7,10,n,1,8,0,False,,1,,False,,False,,
14,10,n,1,15,0,False,,1,,False,,False,,
34,10,n,1,31,4,False,,1,,False,,False,,
156,10,n,1,141,16,False,,1,,False,,False,,
163,10,s,False,147,17,False,,False,,1,,False,,
183,10,n,1,165,19,False,,1,,False,,False,,
282,10,n,1,247,36,False,,1,,False,,False,,
28,11,n,1,25,4,False,,1,,False,,False,,
51,11,n,1,46,6,False,,1,,False,,False,,
60,11,n,1,55,6,False,,1,,False,,False,,
75,11,n,1,68,8,False,,1,,False,,False,,
198,11,n,1,176,23,False,,1,,False,,False,,
264,11,n,1,234,31,False,,1,,False,,False,,
300,11,n,1,261,40,False,,1,,False,,False,,
67,12,n,1,60,8,False,,1,,False,,False,,
116,12,n,1,104,13,False,,1,,False,,False,,
194,12,n,1,173,22,False,,1,,False,,False,,
224,12,n,1,198,27,False,,1,,False,,False,,
246,12,n,1,218,29,False,,1,,False,,False,,
304,12,n,1,264,41,False,,1,,False,,False,,
314,12,n,1,272,43,False,,1,,False,,False,,
47,13,s,1,43,5,1,,False,,False,,False,,
78,13,s,1,71,8,1,,False,,False,,False,,
83,13,s,1,76,8,1,,False,,False,,False,,
202,13,s,1,179,24,1,,False,,False,,False,,
230,13,s,1,203,28,1,,False,,False,,False,,
294,13,s,1,257,38,1,,False,,False,,False,,
299,13,s,1,260,40,1,,False,,False,,False,,
159,14,s,1,144,16,1,,False,,False,,False,,
161,14,s,1,146,16,1,,False,,False,,False,,
171,14,s,1,153,19,1,,False,,False,,False,,
176,14,s,1,158,19,1,,False,,False,,False,,
221,14,s,1,196,26,1,,False,,False,,False,,
254,14,s,1,225,30,1,,False,,False,,False,,
307,14,s,1,266,42,1,,False,,False,,False,,
84,15,s,1,77,8,1,,False,,False,,False,,
90,15,s,1,82,9,1,,False,,False,,False,,
157,15,s,1,142,16,1,,False,,False,,False,,
220,15,s,1,195,26,1,,False,,False,,False,,
269,15,s,1,239,31,1,,False,,False,,False,,
286,15,s,1,250,37,1,,False,,False,,False,,
297,15,s,1,259,39,1,,False,,False,,False,,
70,16,s,1,63,8,1,,False,,False,,False,,
126,16,s,1,114,13,1,,False,,False,,False,,
154,16,s,1,139,16,1,,False,,False,,False,,
258,16,s,1,229,30,1,,False,,False,,False,,
305,16,s,1,265,41,1,,False,,False,,False,,
326,16,s,1,282,45,1,,False,,False,,False,,
331,16,s,1,287,45,1,,False,,False,,False,,
0,17,s,1,1,0,1,,False,,False,,False,,
9,17,s,1,10,0,1,,False,,False,,False,,
108,17,n,False,97,12,False,,False,,False,,1,,
175,17,s,1,157,19,1,,False,,False,,False,,
189,17,n,False,168,22,False,,False,,False,,1,,
206,17,s,1,183,24,1,,False,,False,,False,,
268,17,s,1,238,31,1,,False,,False,,False,,
38,18,s,1,35,4,1,,False,,False,,False,,
49,18,s,1,44,6,1,,False,,False,,False,,
152,18,s,1,137,16,1,,False,,False,,False,,
166,18,s,1,149,18,1,,False,,False,,False,,
205,18,s,1,182,24,1,,False,,False,,False,,
245,18,s,1,217,29,1,,False,,False,,False,,
270,18,s,1,240,31,1,,False,,False,,False,,
3,19,s,1,4,0,1,,False,,False,,False,,
16,19,s,1,17,0,1,,False,,False,,False,,
40,19,n,False,36,5,False,,False,,False,,1,,
259,19,s,1,230,30,1,,False,,False,,False,,
289,19,s,1,253,37,1,,False,,False,,False,,
290,19,s,1,254,37,1,,False,,False,,False,,
303,19,s,1,263,41,1,,False,,False,,False,,
23,20,s,1,22,2,1,,False,,False,,False,,
57,20,s,1,52,6,1,,False,,False,,False,,
117,20,s,1,105,13,1,,False,,False,,False,,
130,20,s,1,118,13,1,,False,,False,,False,,
136,20,s,1,122,15,1,,False,,False,,False,,
281,20,n,False,246,36,False,,False,,False,,1,,
322,20,s,1,278,45,1,,False,,False,,False,,
4,21,s,1,5,0,1,,False,,False,,False,,
15,21,s,1,16,0,1,,False,,False,,False,,
18,21,s,1,19,0,1,,False,,False,,False,,
53,21,s,1,48,6,1,,False,,False,,False,,
121,21,s,1,109,13,1,,False,,False,,False,,
127,21,s,1,115,13,1,,False,,False,,False,,
329,21,s,1,285,45,1,,False,,False,,False,,
19,22,s,1,20,0,1,,False,,False,,False,,
32,22,s,1,29,4,1,,False,,False,,False,,
35,22,s,1,32,4,1,,False,,False,,False,,
96,22,s,1,86,11,1,,False,,False,,False,,
214,22,s,1,191,24,1,,False,,False,,False,,
217,22,s,1,193,25,1,,False,,False,,False,,
276,22,s,1,243,34,1,,False,,False,,False,,
5,23,s,1,6,0,1,,False,,False,,False,,
8,23,s,1,9,0,1,,False,,False,,False,,
21,23,s,1,21,1,1,,False,,False,,False,,
185,23,s,1,166,20,1,,False,,False,,False,,
193,23,s,1,172,22,1,,False,,False,,False,,
204,23,s,1,181,24,1,,False,,False,,False,,
218,23,s,1,194,25,1,,False,,False,,False,,
44,24,s,1,40,5,1,,False,,False,,False,,
56,24,s,1,51,6,1,,False,,False,,False,,
65,24,s,1,58,8,1,,False,,False,,False,,
66,24,s,1,59,8,1,,False,,False,,False,,
109,24,s,1,98,12,1,,False,,False,,False,,
122,24,s,1,110,13,1,,False,,False,,False,,
179,24,s,1,161,19,1,,False,,False,,False,,
68,25,s,1,61,8,1,,False,,False,,False,,
110,25,n,False,98,13,False,,False,,False,,1,,
128,25,s,1,116,13,1,,False,,False,,False,,
174,25,s,1,156,19,1,,False,,False,,False,,
227,25,s,1,201,27,1,,False,,False,,False,,
239,25,s,1,212,28,1,,False,,False,,False,,
257,25,s,1,228,30,1,,False,,False,,False,,
37,26,s,1,34,4,1,,False,,False,,False,,
45,26,s,1,41,5,1,,False,,False,,False,,
76,26,s,1,69,8,1,,False,,False,,False,,
103,26,s,1,93,11,1,,False,,False,,False,,
123,26,s,1,111,13,1,,False,,False,,False,,
201,26,s,1,178,24,1,,False,,False,,False,,
327,26,s,1,283,45,1,,False,,False,,False,,
33,27,s,1,30,4,1,,False,,False,,False,,
39,27,s,1,36,4,1,,False,,False,,False,,
89,27,s,1,81,9,1,,False,,False,,False,,
177,27,s,1,159,19,1,,False,,False,,False,,
225,27,s,1,199,27,1,,False,,False,,False,,
255,27,s,1,226,30,1,,False,,False,,False,,
