Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
63,197,s,True,32,32,True,29,False,3,False,25,False,7,5,
64,484,s,True,33,32,True,30,False,3,False,25,False,7,5,
65,316,s,False,33,33,False,30,False,3,True,26,False,7,5,
66,756,s,False,33,34,False,30,False,3,True,27,False,7,5,
67,569,s,True,34,34,True,31,False,3,False,27,False,7,5,
68,736,s,False,34,35,False,31,False,3,True,28,False,7,5,
69,794,s,False,34,36,False,31,False,3,True,29,False,7,5,
70,714,s,False,34,37,False,31,False,3,True,30,False,7,5,
71,206,s,False,34,38,False,31,False,3,True,31,False,7,5,
72,489,s,True,35,38,True,32,False,3,False,31,False,7,5,
73,544,s,True,36,38,True,33,False,3,False,31,False,7,5,
74,492,s,True,37,38,True,34,False,3,False,31,False,7,5,
75,348,s,False,37,39,False,34,False,3,True,32,False,7,5,
76,548,s,True,38,39,True,35,False,3,False,32,False,7,5,
77,344,s,False,38,40,False,35,False,3,True,33,False,7,5,
78,79,s,True,39,40,True,36,False,3,False,33,False,7,5,
79,94,s,True,40,40,True,37,False,3,False,33,False,7,5,
80,744,s,False,40,41,False,37,False,3,True,34,False,7,5,
81,751,s,False,40,42,False,37,False,3,True,35,False,7,5,
82,780,s,False,40,43,False,37,False,3,True,36,False,7,5,
83,599,s,True,41,43,True,38,False,3,False,36,False,7,5,
84,213,s,False,41,44,False,38,False,3,True,37,False,7,5,
85,160,s,True,42,44,True,39,False,3,False,37,False,7,5,
86,156,s,True,43,44,True,40,False,3,False,37,False,7,5,
87,278,s,False,43,45,False,40,False,3,True,38,False,7,5,
88,127,s,True,44,45,True,41,False,3,False,38,False,7,5,
89,117,s,True,45,45,True,42,False,3,False,38,False,7,5,
90,735,s,False,45,46,False,42,False,3,True,39,False,7,5,
91,64,s,True,46,46,True,43,False,3,False,39,False,7,5,
92,573,s,True,47,46,True,44,False,3,False,39,False,7,5,
93,30,s,True,48,46,True,45,False,3,False,39,False,7,5,
94,620,s,False,48,47,False,45,False,3,True,40,False,7,5,
95,523,s,True,49,47,True,46,False,3,False,40,False,7,5,
96,137,s,True,50,47,True,47,False,3,False,40,False,7,5,
97,625,s,False,50,48,False,47,False,3,True,41,False,7,5,
98,112,s,True,51,48,True,48,False,3,False,41,False,7,5,
99,441,s,True,52,48,True,49,False,3,False,41,False,7,5,
100,609,s,False,52,49,False,49,False,3,True,42,False,7,5,
101,660,s,False,52,50,False,49,False,3,True,43,False,7,5,
102,453,s,True,53,50,True,50,False,3,False,43,False,7,5,
103,75,s,True,54,50,True,51,False,3,False,43,False,7,5,
104,677,s,False,54,51,False,51,False,3,True,44,False,7,5,
105,16,s,True,55,51,True,52,False,3,False,44,False,7,4,
106,17,s,True,56,51,True,53,False,3,False,44,False,7,5,
107,532,s,True,57,51,True,54,False,3,False,44,False,7,5,
108,80,s,True,58,51,True,55,False,3,False,44,False,7,5,
109,637,s,False,58,52,False,55,False,3,True,45,False,7,5,
110,326,s,False,58,53,False,55,False,3,True,46,False,7,5,
111,509,s,True,59,53,True,56,False,3,False,46,False,7,5,
112,421,s,True,60,53,True,57,False,3,False,46,False,7,5,
113,315,s,False,60,54,False,57,False,3,True,47,False,7,5,
114,53,s,True,61,54,True,58,False,3,False,47,False,7,5,
115,793,s,False,61,55,False,58,False,3,True,48,False,7,5,
116,556,s,True,62,55,True,59,False,3,False,48,False,7,5,
117,691,s,False,62,56,False,59,False,3,True,49,False,7,5,
118,632,s,False,62,57,False,59,False,3,True,50,False,7,5,
119,237,s,False,62,58,False,59,False,3,True,51,False,7,5,
120,402,s,True,63,58,True,60,False,3,False,51,False,7,5,
121,386,n,True,64,58,False,60,True,4,False,51,False,7,1,
122,387,s,False,64,59,False,60,False,4,True,52,False,7,6,
123,552,s,True,65,59,True,61,False,4,False,52,False,7,5,
124,477,s,True,66,59,True,62,False,4,False,52,False,7,5,
125,21,n,False,66,60,False,62,False,4,False,52,True,8,3,
126,588,s,True,67,60,True,63,False,4,False,52,False,8,5,
127,582,s,True,68,60,True,64,False,4,False,52,False,8,5,
128,279,s,False,68,61,False,64,False,4,True,53,False,8,5,
129,7,s,True,69,61,True,65,False,4,False,53,False,8,5,
130,325,s,False,69,62,False,65,False,4,True,54,False,8,5,
131,425,s,True,70,62,True,66,False,4,False,54,False,8,5,
132,116,s,True,71,62,True,67,False,4,False,54,False,8,5,
133,783,s,False,71,63,False,67,False,4,True,55,False,8,5,
134,752,s,False,71,64,False,67,False,4,True,56,False,8,5,
135,252,s,False,71,65,False,67,False,4,True,57,False,8,5,
136,675,s,False,71,66,False,67,False,4,True,58,False,8,5,
137,126,s,True,72,66,True,68,False,4,False,58,False,8,5,
138,702,s,False,72,67,False,68,False,4,True,59,False,8,5,
139,458,s,True,73,67,True,69,False,4,False,59,False,8,5,
140,784,s,False,73,68,False,69,False,4,True,60,False,8,5,
141,9,s,True,74,68,True,70,False,4,False,60,False,8,5,
142,292,s,False,74,69,False,70,False,4,True,61,False,8,4,
143,740,s,False,74,70,False,70,False,4,True,62,False,8,5,
144,459,s,True,75,70,True,71,False,4,False,62,False,8,5,
145,317,s,False,75,71,False,71,False,4,True,63,False,8,5,
146,105,n,False,75,72,False,71,False,4,False,63,True,9,3,
147,536,s,True,76,72,True,72,False,4,False,63,False,9,5,
148,593,s,True,77,72,True,73,False,4,False,63,False,9,5,
149,443,s,True,78,72,True,74,False,4,False,63,False,9,5,
150,416,s,True,79,72,True,75,False,4,False,63,False,9,5,
151,76,s,True,80,72,True,76,False,4,False,63,False,9,5,
152,412,s,True,81,72,True,77,False,4,False,63,False,9,5,
153,299,s,False,81,73,False,77,False,4,True,64,False,9,5,
154,584,s,True,82,73,True,78,False,4,False,64,False,9,5,
155,508,s,True,83,73,True,79,False,4,False,64,False,9,5,
156,748,s,False,83,74,False,79,False,4,True,65,False,9,5,
157,54,s,True,84,74,True,80,False,4,False,65,False,9,6,
158,682,s,False,84,75,False,80,False,4,True,66,False,9,5,
159,742,s,False,84,76,False,80,False,4,True,67,False,9,5,
160,643,s,False,84,77,False,80,False,4,True,68,False,9,5,
161,203,s,False,84,78,False,80,False,4,True,69,False,9,5,
162,131,n,False,84,79,False,80,False,4,False,69,True,10,2,
163,704,s,False,84,80,False,80,False,4,True,70,False,10,5,
164,610,s,False,84,81,False,80,False,4,True,71,False,10,5,
165,84,s,True,85,81,True,81,False,4,False,71,False,10,5,
166,661,s,False,85,82,False,81,False,4,True,72,False,10,5,
167,62,s,True,86,82,True,82,False,4,False,72,False,10,5,
168,346,s,False,86,83,False,82,False,4,True,73,False,10,5,
169,294,s,False,86,84,False,82,False,4,True,74,False,10,5,
170,530,s,True,87,84,True,83,False,4,False,74,False,10,5,
171,764,s,False,87,85,False,83,False,4,True,75,False,10,5,
172,111,s,True,88,85,True,84,False,4,False,75,False,10,5,
173,194,s,True,89,85,True,85,False,4,False,75,False,10,5,
174,149,s,True,90,85,True,86,False,4,False,75,False,10,5,
175,249,s,False,90,86,False,86,False,4,True,76,False,10,5,
176,85,s,True,91,86,True,87,False,4,False,76,False,10,5,
177,762,s,False,91,87,False,87,False,4,True,77,False,10,5,
178,695,s,False,91,88,False,87,False,4,True,78,False,10,5,
179,338,s,False,91,89,False,87,False,4,True,79,False,10,4,
180,634,s,False,91,90,False,87,False,4,True,80,False,10,5,
181,550,s,True,92,90,True,88,False,4,False,80,False,10,5,
182,232,s,False,92,91,False,88,False,4,True,81,False,10,5,
183,598,s,True,93,91,True,89,False,4,False,81,False,10,5,
184,692,s,False,93,92,False,89,False,4,True,82,False,10,5,
185,320,n,True,94,92,False,89,True,5,False,82,False,10,3,
186,70,s,True,95,92,True,90,False,5,False,82,False,10,5,
187,152,s,True,96,92,True,91,False,5,False,82,False,10,5,
188,263,n,True,97,92,False,91,True,6,False,82,False,10,3,
189,470,s,True,98,92,True,92,False,6,False,82,False,10,5,
190,318,s,False,98,93,False,92,False,6,True,83,False,10,5,
191,589,s,True,99,93,True,93,False,6,False,83,False,10,5,
192,631,s,False,99,94,False,93,False,6,True,84,False,10,5,
193,583,s,True,100,94,True,94,False,6,False,84,False,10,5,
194,581,s,True,101,94,True,95,False,6,False,84,False,10,5,
195,790,s,False,101,95,False,95,False,6,True,85,False,10,5,
196,13,s,True,102,95,True,96,False,6,False,85,False,10,5,
197,27,s,True,103,95,True,97,False,6,False,85,False,10,5,
198,472,s,True,104,95,True,98,False,6,False,85,False,10,6,
199,448,s,True,105,95,True,99,False,6,False,85,False,10,4,
200,73,s,True,106,95,True,100,False,6,False,85,False,10,5,
201,710,s,False,106,96,False,100,False,6,True,86,False,10,5,
202,726,s,False,106,97,False,100,False,6,True,87,False,10,5,
203,281,s,False,106,98,False,100,False,6,True,88,False,10,5,
204,388,n,True,107,98,False,100,True,7,False,88,False,10,1,
205,694,s,False,107,99,False,100,False,7,True,89,False,10,5,
206,14,s,True,108,99,True,101,False,7,False,89,False,10,4,
207,759,s,False,108,100,False,101,False,7,True,90,False,10,5,
208,730,s,False,108,101,False,101,False,7,True,91,False,10,4,
209,182,s,True,109,101,True,102,False,7,False,91,False,10,5,
210,427,n,False,109,102,False,102,False,7,False,91,True,11,3,
211,640,s,False,109,103,False,102,False,7,True,92,False,11,4,
212,327,s,False,109,104,False,102,False,7,True,93,False,11,5,
213,480,s,True,110,104,True,103,False,7,False,93,False,11,5,
214,5,s,True,111,104,True,104,False,7,False,93,False,11,5,
215,689,s,False,111,105,False,104,False,7,True,94,False,11,5,
216,405,s,True,112,105,True,105,False,7,False,94,False,11,5,
217,750,s,False,112,106,False,105,False,7,True,95,False,11,5,
218,276,s,False,112,107,False,105,False,7,True,96,False,11,5,
219,178,s,True,113,107,True,106,False,7,False,96,False,11,4,
220,162,s,True,114,107,True,107,False,7,False,96,False,11,5,
221,463,s,True,115,107,True,108,False,7,False,96,False,11,5,
222,195,s,True,116,107,True,109,False,7,False,96,False,11,5,
223,306,s,False,116,108,False,109,False,7,True,97,False,11,5,
224,563,s,True,117,108,True,110,False,7,False,97,False,11,5,
225,649,s,False,117,109,False,110,False,7,True,98,False,11,5,
226,612,s,False,117,110,False,110,False,7,True,99,False,11,5,
227,624,s,False,117,111,False,110,False,7,True,100,False,11,5,
228,161,s,True,118,111,True,111,False,7,False,100,False,11,5,
229,619,s,False,118,112,False,111,False,7,True,101,False,11,5,
230,722,s,False,118,113,False,111,False,7,True,102,False,11,5,
231,467,s,True,119,113,True,112,False,7,False,102,False,11,5,
232,621,s,False,119,114,False,112,False,7,True,103,False,11,5,
233,271,s,False,119,115,False,112,False,7,True,104,False,11,5,
234,778,s,False,119,116,False,112,False,7,True,105,False,11,5,
235,167,s,True,120,116,True,113,False,7,False,105,False,11,5,
236,308,s,False,120,117,False,113,False,7,True,106,False,11,5,
237,747,s,False,120,118,False,113,False,7,True,107,False,11,5,
238,83,s,True,121,118,True,114,False,7,False,107,False,11,5,
239,498,s,True,122,118,True,115,False,7,False,107,False,11,5,
240,715,s,False,122,119,False,115,False,7,True,108,False,11,5,
241,697,s,False,122,120,False,115,False,7,True,109,False,11,5,
242,118,s,True,123,120,True,116,False,7,False,109,False,11,5,
243,657,s,False,123,121,False,116,False,7,True,110,False,11,5,
244,373,s,False,123,122,False,116,False,7,True,111,False,11,5,
245,337,s,False,123,123,False,116,False,7,True,112,False,11,5,
246,494,s,True,124,123,True,117,False,7,False,112,False,11,5,
247,100,s,True,125,123,True,118,False,7,False,112,False,11,4,
248,528,s,True,126,123,True,119,False,7,False,112,False,11,5,
249,779,s,False,126,124,False,119,False,7,True,113,False,11,5,
250,198,s,True,127,124,True,120,False,7,False,113,False,11,5,
251,436,s,True,128,124,True,121,False,7,False,113,False,11,5,
252,8,s,True,129,124,True,122,False,7,False,113,False,11,5,
253,395,s,False,129,125,False,122,False,7,True,114,False,11,5,
254,364,s,False,129,126,False,122,False,7,True,115,False,11,5,
255,592,s,True,130,126,True,123,False,7,False,115,False,11,5,
256,385,s,False,130,127,False,123,False,7,True,116,False,11,6,
257,69,n,False,130,128,False,123,False,7,False,116,True,12,3,
258,288,s,False,130,129,False,123,False,7,True,117,False,12,5,
259,396,n,True,131,129,False,123,True,8,False,117,False,12,3,
260,497,s,True,132,129,True,124,False,8,False,117,False,12,5,
261,500,s,True,133,129,True,125,False,8,False,117,False,12,5,
262,733,s,False,133,130,False,125,False,8,True,118,False,12,5,
263,341,s,False,133,131,False,125,False,8,True,119,False,12,5,
264,28,s,True,134,131,True,126,False,8,False,119,False,12,4,
265,605,s,False,134,132,False,126,False,8,True,120,False,12,5,
266,676,s,False,134,133,False,126,False,8,True,121,False,12,5,
267,3,s,True,135,133,True,127,False,8,False,121,False,12,5,
268,312,n,True,136,133,False,127,True,9,False,121,False,12,1,
269,87,s,True,137,133,True,128,False,9,False,121,False,12,5,
270,397,s,False,137,134,False,128,False,9,True,122,False,12,5,
271,449,s,True,138,134,True,129,False,9,False,122,False,12,5,
272,698,s,False,138,135,False,129,False,9,True,123,False,12,5,
273,433,s,True,139,135,True,130,False,9,False,123,False,12,5,
274,97,n,False,139,136,False,130,False,9,False,123,True,13,3,
275,533,s,True,140,136,True,131,False,9,False,123,False,13,5,
276,65,s,True,141,136,True,132,False,9,False,123,False,13,5,
277,273,s,False,141,137,False,132,False,9,True,124,False,13,5,
278,776,s,False,141,138,False,132,False,9,True,125,False,13,5,
279,26,s,True,142,138,True,133,False,9,False,125,False,13,4,
280,746,s,False,142,139,False,133,False,9,True,126,False,13,5,
281,699,s,False,142,140,False,133,False,9,True,127,False,13,5,
282,349,s,False,142,141,False,133,False,9,True,128,False,13,5,
283,462,s,True,143,141,True,134,False,9,False,128,False,13,5,
284,568,s,True,144,141,True,135,False,9,False,128,False,13,5,
285,457,s,True,145,141,True,136,False,9,False,128,False,13,5,
286,311,s,False,145,142,False,136,False,9,True,129,False,13,5,
287,653,s,False,145,143,False,136,False,9,True,130,False,13,5,
288,265,n,True,146,143,False,136,True,10,False,130,False,13,3,
289,534,s,True,147,143,True,137,False,10,False,130,False,13,5,
290,181,s,True,148,143,True,138,False,10,False,130,False,13,5,
291,626,s,False,148,144,False,138,False,10,True,131,False,13,5,
292,125,s,True,149,144,True,139,False,10,False,131,False,13,5,
293,239,s,False,149,145,False,139,False,10,True,132,False,13,5,
294,289,s,False,149,146,False,139,False,10,True,133,False,13,5,
295,107,s,True,150,146,True,140,False,10,False,133,False,13,5,
296,451,s,True,151,146,True,141,False,10,False,133,False,13,5,
297,310,s,False,151,147,False,141,False,10,True,134,False,13,5,
298,400,s,False,151,148,False,141,False,10,True,135,False,13,5,
299,666,s,False,151,149,False,141,False,10,True,136,False,13,5,
300,546,s,True,152,149,True,142,False,10,False,136,False,13,5,
301,706,s,False,152,150,False,142,False,10,True,137,False,13,5,
302,518,s,True,153,150,True,143,False,10,False,137,False,13,5,
303,55,n,False,153,151,False,143,False,10,False,137,True,14,3,
304,330,s,False,153,152,False,143,False,10,True,138,False,14,5,
305,165,s,True,154,152,True,144,False,10,False,138,False,14,5,
306,208,n,True,155,152,False,144,True,11,False,138,False,14,3,
307,43,s,True,156,152,True,145,False,11,False,138,False,14,5,
308,179,s,True,157,152,True,146,False,11,False,138,False,14,5,
309,261,n,True,158,152,False,146,True,12,False,138,False,14,3,
310,760,s,False,158,153,False,146,False,12,True,139,False,14,5,
311,614,s,False,158,154,False,146,False,12,True,140,False,14,5,
312,130,s,True,159,154,True,147,False,12,False,140,False,14,5,
313,507,s,True,160,154,True,148,False,12,False,140,False,14,5,
314,6,s,True,161,154,True,149,False,12,False,140,False,14,5,
315,221,s,False,161,155,False,149,False,12,True,141,False,14,5,
316,475,s,True,162,155,True,150,False,12,False,141,False,14,5,
317,352,n,True,163,155,False,150,True,13,False,141,False,14,3,
318,300,s,False,163,156,False,150,False,13,True,142,False,14,4,
319,358,s,False,163,157,False,150,False,13,True,143,False,14,5,
320,531,s,True,164,157,True,151,False,13,False,143,False,14,5,
321,226,s,False,164,158,False,151,False,13,True,144,False,14,4,
322,409,s,True,165,158,True,152,False,13,False,144,False,14,5,
323,234,s,False,165,159,False,152,False,13,True,145,False,14,5,
324,567,s,True,166,159,True,153,False,13,False,145,False,14,5,
325,674,s,False,166,160,False,153,False,13,True,146,False,14,5,
326,777,s,False,166,161,False,153,False,13,True,147,False,14,5,
327,224,s,False,166,162,False,153,False,13,True,148,False,14,5,
328,128,s,True,167,162,True,154,False,13,False,148,False,14,5,
329,799,s,False,167,163,False,154,False,13,True,149,False,14,5,
330,63,s,True,168,163,True,155,False,13,False,149,False,14,5,
331,391,s,False,168,164,False,155,False,13,True,150,False,14,5,
332,214,s,False,168,165,False,155,False,13,True,151,False,14,5,
333,121,s,True,169,165,True,156,False,13,False,151,False,14,5,
334,638,s,False,169,166,False,156,False,13,True,152,False,14,4,
335,274,s,False,169,167,False,156,False,13,True,153,False,14,5,
336,596,s,True,170,167,True,157,False,13,False,153,False,14,5,
337,45,s,True,171,167,True,158,False,13,False,153,False,14,5,
338,478,s,True,172,167,True,159,False,13,False,153,False,14,5,
339,283,s,False,172,168,False,159,False,13,True,154,False,14,5,
340,493,s,True,173,168,True,160,False,13,False,154,False,14,5,
341,527,s,True,174,168,True,161,False,13,False,154,False,14,5,
342,456,s,True,175,168,True,162,False,13,False,154,False,14,5,
343,92,s,True,176,168,True,163,False,13,False,154,False,14,6,
344,792,s,False,176,169,False,163,False,13,True,155,False,14,5,
345,499,s,True,177,169,True,164,False,13,False,155,False,14,5,
346,258,s,False,177,170,False,164,False,13,True,156,False,14,5,
347,347,n,True,178,170,False,164,True,14,False,156,False,14,3,
348,645,s,False,178,171,False,164,False,14,True,157,False,14,5,
349,782,s,False,178,172,False,164,False,14,True,158,False,14,5,
350,703,s,False,178,173,False,164,False,14,True,159,False,14,5,
351,541,s,True,179,173,True,165,False,14,False,159,False,14,5,
352,101,n,False,179,174,False,165,False,14,False,159,True,15,3,
353,210,s,False,179,175,False,165,False,14,True,160,False,15,5,
354,32,s,True,180,175,True,166,False,14,False,160,False,15,5,
355,615,s,False,180,176,False,166,False,14,True,161,False,15,5,
356,379,s,False,180,177,False,166,False,14,True,162,False,15,5,
357,383,s,False,180,178,False,166,False,14,True,163,False,15,6,
358,554,s,True,181,178,True,167,False,14,False,163,False,15,5,
359,432,s,True,182,178,True,168,False,14,False,163,False,15,5,
360,718,s,False,182,179,False,168,False,14,True,164,False,15,5,
361,734,s,False,182,180,False,168,False,14,True,165,False,15,5,
362,332,s,False,182,181,False,168,False,14,True,166,False,15,5,
363,329,s,False,182,182,False,168,False,14,True,167,False,15,5,
364,286,s,False,182,183,False,168,False,14,True,168,False,15,5,
365,595,s,True,183,183,True,169,False,14,False,168,False,15,5,
366,450,s,True,184,183,True,170,False,14,False,168,False,15,4,
367,18,n,False,184,184,False,170,False,14,False,168,True,16,1,
368,791,s,False,184,185,False,170,False,14,True,169,False,16,5,
369,586,s,True,185,185,True,171,False,14,False,169,False,16,5,
370,164,s,True,186,185,True,172,False,14,False,169,False,16,5,
371,641,s,False,186,186,False,172,False,14,True,170,False,16,5,
372,664,s,False,186,187,False,172,False,14,True,171,False,16,5,
373,39,s,True,187,187,True,173,False,14,False,171,False,16,5,
374,671,s,False,187,188,False,173,False,14,True,172,False,16,5,
375,390,s,False,187,189,False,173,False,14,True,173,False,16,5,
376,25,s,True,188,189,True,174,False,14,False,173,False,16,5,
377,99,n,False,188,190,False,174,False,14,False,173,True,17,3,
378,163,s,True,189,190,True,175,False,14,False,173,False,17,5,
379,293,n,True,190,190,False,175,True,15,False,173,False,17,3,
380,307,n,True,191,190,False,175,True,16,False,173,False,17,3,
381,795,s,False,191,191,False,175,False,16,True,174,False,17,5,
382,757,s,False,191,192,False,175,False,16,True,175,False,17,5,
383,12,s,True,192,192,True,176,False,16,False,175,False,17,4,
384,728,s,False,192,193,False,176,False,16,True,176,False,17,5,
385,392,s,False,192,194,False,176,False,16,True,177,False,17,5,
386,557,s,True,193,194,True,177,False,16,False,177,False,17,5,
387,248,s,False,193,195,False,177,False,16,True,178,False,17,5,
388,262,s,False,193,196,False,177,False,16,True,179,False,17,4,
389,678,s,False,193,197,False,177,False,16,True,180,False,17,5,
390,724,s,False,193,198,False,177,False,16,True,181,False,17,5,
391,537,s,True,194,198,True,178,False,16,False,181,False,17,5,
392,357,s,False,194,199,False,178,False,16,True,182,False,17,5,
393,551,s,True,195,199,True,179,False,16,False,182,False,17,5,
394,187,n,False,195,200,False,179,False,16,False,182,True,18,1,
395,601,s,False,195,201,False,179,False,16,True,183,False,18,5,
396,505,s,True,196,201,True,180,False,16,False,183,False,18,5,
397,60,s,True,197,201,True,181,False,16,False,183,False,18,5,
398,439,s,True,198,201,True,182,False,16,False,183,False,18,5,
399,371,s,False,198,202,False,182,False,16,True,184,False,18,4,
400,571,s,True,199,202,True,183,False,16,False,184,False,18,5,
401,701,s,False,199,203,False,183,False,16,True,185,False,18,5,
402,46,s,True,200,203,True,184,False,16,False,185,False,18,5,
403,725,n,True,201,203,False,184,True,17,False,185,False,18,3,
404,367,s,False,201,204,False,184,False,17,True,186,False,18,5,
405,570,s,True,202,204,True,185,False,17,False,186,False,18,5,
406,445,s,True,203,204,True,186,False,17,False,186,False,18,5,
407,398,s,False,203,205,False,186,False,17,True,187,False,18,5,
408,200,s,True,204,205,True,187,False,17,False,187,False,18,5,
409,255,s,False,204,206,False,187,False,17,True,188,False,18,5,
410,797,s,False,204,207,False,187,False,17,True,189,False,18,5,
411,217,s,False,204,208,False,187,False,17,True,190,False,18,5,
412,491,s,True,205,208,True,188,False,17,False,190,False,18,5,
413,134,s,True,206,208,True,189,False,17,False,190,False,18,5,
414,428,s,True,207,208,True,190,False,17,False,190,False,18,5,
415,423,s,True,208,208,True,191,False,17,False,190,False,18,5,
416,407,s,True,209,208,True,192,False,17,False,190,False,18,5,
417,171,s,True,210,208,True,193,False,17,False,190,False,18,5,
418,324,s,False,210,209,False,193,False,17,True,191,False,18,5,
419,739,s,False,210,210,False,193,False,17,True,192,False,18,5,
420,413,s,True,211,210,True,194,False,17,False,192,False,18,5,
421,461,s,True,212,210,True,195,False,17,False,192,False,18,5,
422,275,s,False,212,211,False,195,False,17,True,193,False,18,5,
423,235,s,False,212,212,False,195,False,17,True,194,False,18,5,
424,578,s,True,213,212,True,196,False,17,False,194,False,18,5,
425,753,n,True,214,212,False,196,True,18,False,194,False,18,3,
426,22,s,True,215,212,True,197,False,18,False,194,False,18,5,
427,540,s,True,216,212,True,198,False,18,False,194,False,18,5,
428,68,s,True,217,212,True,199,False,18,False,194,False,18,5,
429,175,n,False,217,213,False,199,False,18,False,194,True,19,3,
430,380,s,False,217,214,False,199,False,18,True,195,False,19,4,
431,184,s,True,218,214,True,200,False,18,False,195,False,19,5,
432,11,s,True,219,214,True,201,False,18,False,195,False,19,5,
433,594,s,True,220,214,True,202,False,18,False,195,False,19,5,
434,114,s,True,221,214,True,203,False,18,False,195,False,19,5,
435,322,s,False,221,215,False,203,False,18,True,196,False,19,5,
436,230,s,False,221,216,False,203,False,18,True,197,False,19,4,
437,143,n,False,221,217,False,203,False,18,False,197,True,20,3,
438,729,s,False,221,218,False,203,False,18,True,198,False,20,5,
439,251,s,False,221,219,False,203,False,18,True,199,False,20,5,
440,361,s,False,221,220,False,203,False,18,True,200,False,20,5,
441,635,s,False,221,221,False,203,False,18,True,201,False,20,5,
442,277,s,False,221,222,False,203,False,18,True,202,False,20,5,
443,106,s,True,222,222,True,204,False,18,False,202,False,20,4,
444,663,s,False,222,223,False,204,False,18,True,203,False,20,5,
445,343,s,False,222,224,False,204,False,18,True,204,False,20,5,
