577,181,s,1,391,187,1,200,0,191,0,96,0,91,6
441,183,s,1,290,152,1,150,0,140,0,76,0,76,6
788,188,n,0,551,238,0,278,0,273,0,120,1,118,1
592,189,s,1,403,190,1,204,0,199,0,98,0,92,6
533,190,s,1,358,176,1,180,0,178,0,89,0,87,6
792,191,s,1,555,238,1,279,0,276,0,120,0,118,6
501,192,s,1,337,165,1,172,0,165,0,83,0,82,6
512,193,n,0,343,170,0,173,0,170,0,86,1,84,3
555,195,s,1,375,181,1,189,0,186,0,92,0,89,6
739,198,s,1,515,225,1,263,0,252,0,113,0,112,6
760,199,s,1,530,231,1,268,0,262,0,117,0,114,6
686,201,n,1,476,211,0,244,1,232,0,107,0,104,2
694,202,n,1,484,211,0,248,1,236,0,107,0,104,2
698,203,n,1,486,213,0,248,1,238,0,107,0,106,3
752,204,s,0,524,229,0,266,0,258,1,116,0,113,4
489,208,n,1,327,163,0,168,1,159,0,82,0,81,2
506,211,s,0,340,167,0,172,0,168,1,84,0,83,6
725,214,n,1,503,223,0,254,1,249,0,112,0,111,1
576,215,s,0,390,187,0,199,0,191,1,96,0,91,4
791,216,n,1,554,238,0,278,1,276,0,120,0,118,3
567,223,s,0,384,184,0,193,0,191,1,93,0,91,6
740,225,s,0,515,226,0,263,0,252,1,114,0,112,5
490,227,n,1,328,163,0,168,1,160,0,82,0,81,2
644,233,s,0,441,204,0,224,0,217,1,105,0,99,5
700,236,s,0,486,215,0,248,0,238,1,109,0,106,5
618,238,n,1,427,192,0,215,1,212,0,99,0,93,1
498,240,s,0,335,164,0,170,0,165,1,83,0,81,6
532,241,n,1,357,176,0,179,1,178,0,89,0,87,3
559,243,n,1,378,182,0,190,1,188,0,92,0,90,1
596,246,n,1,406,191,0,205,1,201,0,99,0,92,1
711,248,n,1,494,218,0,252,1,242,0,110,0,108,1
469,250,n,1,310,160,0,157,1,153,0,81,0,79,2
667,255,n,1,461,207,0,238,1,223,0,106,0,101,1
770,256,n,1,537,234,0,272,1,265,0,118,0,116,1
552,257,n,1,372,181,0,186,1,186,0,92,0,89,2
709,261,n,1,492,218,0,251,1,241,0,110,0,108,1
431,263,s,0,282,150,0,144,0,138,1,76,0,74,5
685,265,s,0,475,211,0,244,0,231,1,107,0,104,5
613,267,n,1,422,192,0,212,1,210,0,99,0,93,1
443,268,s,0,291,153,0,150,0,141,1,77,0,76,4
706,269,n,1,490,217,0,251,1,239,0,109,0,108,3
435,270,n,1,286,150,0,146,1,140,0,76,0,74,1
690,272,n,1,480,211,0,245,1,235,0,107,0,104,1
757,273,n,1,528,230,0,266,1,262,0,117,0,113,3
525,275,n,1,352,174,0,177,1,175,0,88,0,86,2
546,278,n,1,366,181,0,184,1,182,0,92,0,89,1
502,280,n,1,338,165,0,172,1,166,0,83,0,82,1
648,281,s,0,444,205,0,227,0,217,1,106,0,99,4
487,282,s,0,325,163,0,168,0,157,1,82,0,81,4
578,285,n,1,392,187,0,200,1,192,0,96,0,91,2
697,286,n,1,485,213,0,248,1,237,0,107,0,106,2
466,289,n,1,308,159,0,157,1,151,0,80,0,79,2
688,291,n,1,478,211,0,244,1,234,0,107,0,104,2
465,292,n,1,307,159,0,157,1,150,0,80,0,79,1
417,293,n,1,272,146,0,140,1,132,0,75,0,71,2
406,295,n,1,263,144,0,136,1,127,0,75,0,69,1
606,297,n,1,416,191,0,210,1,206,0,99,0,92,1
635,300,n,1,437,199,0,221,1,216,0,103,0,96,1
602,304,n,1,412,191,0,208,1,204,0,99,0,92,1
547,305,n,1,367,181,0,184,1,183,0,92,0,89,3
588,310,n,1,400,189,0,203,1,197,0,97,0,92,1
541,312,n,1,362,180,0,182,1,180,0,92,0,88,1
449,313,n,1,295,155,0,151,1,144,0,78,0,77,1
589,315,n,1,401,189,0,203,1,198,0,97,0,92,1
720,318,n,1,498,223,0,253,1,245,0,112,0,111,2
470,322,n,1,311,160,0,157,1,154,0,81,0,79,1
775,326,n,1,541,235,0,274,1,267,0,119,0,116,1
513,327,n,1,344,170,0,173,1,171,0,86,0,84,1
738,328,n,1,514,225,0,262,1,252,0,113,0,112,1
516,329,n,1,346,171,0,174,1,172,0,87,0,84,1
656,331,n,1,451,206,0,231,1,220,0,106,0,100,1
492,332,n,1,330,163,0,168,1,162,0,82,0,81,1
527,333,n,1,353,175,0,177,1,176,0,89,0,86,1
708,337,n,1,491,218,0,251,1,240,0,110,0,108,1
608,338,n,1,417,192,0,210,1,207,0,99,0,93,1
654,341,n,1,449,206,0,230,1,219,0,106,0,100,1
560,342,n,1,379,182,0,190,1,189,0,92,0,90,1
584,343,n,1,397,188,0,202,1,195,0,97,0,91,2
491,346,n,1,329,163,0,168,1,161,0,82,0,81,1
582,347,s,0,395,188,0,202,0,193,1,97,0,91,4
742,348,n,1,517,226,0,264,1,253,0,114,0,112,1
467,351,n,1,309,159,0,157,1,152,0,80,0,79,2
687,352,n,1,477,211,0,244,1,233,0,107,0,104,1
419,354,n,1,274,146,0,140,1,134,0,75,0,71,1
518,357,n,1,348,171,0,175,1,173,0,87,0,84,1
794,360,n,1,557,238,0,280,1,277,0,120,0,118,1
509,362,n,1,342,168,0,173,1,169,0,85,0,83,1
679,363,n,1,470,210,0,242,1,228,0,106,0,104,1
446,364,n,1,293,154,0,151,1,142,0,77,0,77,1
442,368,n,1,291,152,0,150,1,141,0,76,0,76,1
663,371,n,1,457,207,0,236,1,221,0,106,0,101,1
598,372,n,1,408,191,0,206,1,202,0,99,0,92,1
755,374,n,1,526,230,0,266,1,260,0,117,0,113,1
479,375,n,1,320,160,0,164,1,156,0,81,0,79,1
494,377,n,1,332,163,0,168,1,164,0,82,0,81,1
737,379,n,1,513,225,0,262,1,251,0,113,0,112,1
743,382,n,1,518,226,0,264,1,254,0,114,0,112,1
790,383,n,1,553,238,0,278,1,275,0,120,0,118,1
603,384,n,1,413,191,0,208,1,205,0,99,0,92,1
416,385,n,1,271,146,0,140,1,131,0,75,0,71,1
756,387,n,1,527,230,0,266,1,261,0,117,0,113,1
461,388,n,1,304,158,0,155,1,149,0,79,0,79,1
721,389,n,1,499,223,0,253,1,246,0,112,0,111,1
724,390,n,1,502,223,0,254,1,248,0,112,0,111,1
448,392,n,1,294,155,0,151,1,143,0,78,0,77,1
591,399,n,1,402,190,0,203,1,199,0,98,0,92,1
,,,,,,81,0.801980198,81,,14,0.147368421,20,,
722,400,n,1,500,223,0,253,1,247,0,112,0,111,1
408,404,n,0,264,145,0,137,0,127,0,75,1,70,2
524,405,n,0,351,174,0,177,0,174,0,88,1,86,1
444,406,n,0,291,154,0,150,0,141,0,77,1,77,3
563,407,n,0,381,183,0,192,0,189,0,92,1,91,3
482,409,n,0,321,162,0,164,0,157,0,81,1,81,3
620,411,s,1,428,193,1,216,0,212,0,99,0,94,4
705,412,n,0,489,217,0,251,0,238,0,109,1,108,2
428,413,n,0,281,148,0,143,0,138,0,75,1,73,3
726,415,n,0,503,224,0,254,0,249,0,112,1,112,2
696,421,n,0,484,213,0,248,0,236,0,107,1,106,3
457,423,n,0,300,158,0,153,0,147,0,79,1,79,3
430,424,s,1,282,149,1,144,0,138,0,75,0,74,4
713,426,s,1,496,218,1,253,0,243,0,110,0,108,5
681,427,s,1,472,210,1,243,0,229,0,106,0,104,5
641,429,n,0,439,203,0,222,0,217,0,104,1,99,3
704,431,n,0,489,216,0,251,0,238,0,109,1,107,3
529,434,s,1,355,175,1,178,0,177,0,89,0,86,4
422,435,s,1,276,147,1,141,0,135,0,75,0,72,4
429,441,n,0,281,149,0,143,0,138,0,75,1,74,2
426,442,s,1,280,147,1,143,0,137,0,75,0,72,5
634,449,s,1,436,199,1,221,0,215,0,103,0,96,4
765,454,n,0,532,234,0,270,0,262,0,118,1,116,3
629,456,s,1,433,197,1,219,0,214,0,102,0,95,6
514,459,s,1,345,170,1,174,0,171,0,86,0,84,4
411,461,n,0,266,146,0,139,0,127,0,75,1,71,3
746,464,n,0,520,227,0,265,0,255,0,114,1,113,3
570,465,s,1,387,184,1,196,0,191,0,93,0,91,6
486,466,s,1,325,162,1,168,0,157,0,81,0,81,5
758,468,n,0,528,231,0,266,0,262,0,117,1,114,3
669,471,n,0,462,208,0,238,0,224,0,106,1,102,3
728,472,s,1,505,224,1,256,0,249,0,112,0,112,6
542,474,n,0,362,181,0,182,0,180,0,92,1,89,3
619,475,n,0,427,193,0,215,0,212,0,99,1,94,2
407,476,s,1,264,144,1,137,0,127,0,75,0,69,5
702,477,s,1,488,215,1,250,0,238,0,109,0,106,4
642,478,s,1,440,203,1,223,0,217,0,104,0,99,4
731,483,s,1,508,224,1,259,0,249,0,112,0,112,6
683,484,s,1,474,210,1,244,0,230,0,106,0,104,6
433,486,s,1,284,150,1,145,0,139,0,76,0,74,6
531,487,n,0,356,176,0,179,0,177,0,89,1,87,1
499,490,n,0,335,165,0,170,0,165,0,83,1,82,3
665,494,s,1,459,207,1,237,0,222,0,106,0,101,5
632,496,s,1,435,198,1,220,0,215,0,103,0,95,6
639,497,s,1,438,202,1,222,0,216,0,104,0,98,4
615,500,s,1,424,192,1,214,0,210,0,99,0,93,6
733,501,s,1,510,224,1,261,0,249,0,112,0,112,4
785,502,s,1,550,236,1,277,0,273,0,119,0,117,6
597,503,s,1,407,191,1,206,0,201,0,99,0,92,5
761,505,n,0,530,232,0,268,0,262,0,117,1,115,1
481,507,n,0,321,161,0,164,0,157,0,81,1,80,3
483,508,s,1,322,162,1,165,0,157,0,81,0,81,6
535,509,s,1,359,177,1,181,0,178,0,90,0,87,4
404,512,n,0,261,144,0,135,0,126,0,75,1,69,1
718,514,n,0,497,222,0,253,0,244,0,112,1,110,3
484,515,s,1,323,162,1,166,0,157,0,81,0,81,4
674,516,s,1,465,210,1,240,0,225,0,106,0,104,5
779,518,s,1,544,236,1,275,0,269,0,119,0,117,6
600,519,s,1,410,191,1,208,0,202,0,99,0,92,4
646,520,s,1,443,204,1,226,0,217,0,105,0,99,5
463,523,s,1,305,159,1,156,0,149,0,80,0,79,6
662,526,s,1,456,207,1,236,0,220,0,106,0,101,6
671,529,s,1,463,209,1,239,0,224,0,106,0,103,4
580,530,s,1,394,187,1,201,0,193,0,96,0,91,6
593,532,s,1,404,190,1,205,0,199,0,98,0,92,6
659,533,s,1,454,206,1,234,0,220,0,106,0,100,6
437,535,n,0,286,152,0,146,0,140,0,76,1,76,3
458,536,s,1,301,158,1,154,0,147,0,79,0,79,6
439,537,s,1,288,152,1,148,0,140,0,76,0,76,6
537,539,n,0,360,178,0,181,0,179,0,90,1,88,3
425,540,s,1,279,147,1,142,0,137,0,75,0,72,6
440,543,s,1,289,152,1,149,0,140,0,76,0,76,5
522,544,s,1,350,173,1,176,0,174,0,88,0,85,5
677,545,s,1,468,210,1,241,0,227,0,106,0,104,5
796,546,s,1,559,238,1,281,0,278,0,120,0,118,6
409,547,s,1,265,145,1,138,0,127,0,75,0,70,6
693,550,s,1,483,211,1,248,0,235,0,107,0,104,6
604,551,s,1,414,191,1,209,0,205,0,99,0,92,5
774,553,s,1,540,235,1,274,0,266,0,119,0,116,6
689,556,s,1,479,211,1,245,0,234,0,107,0,104,6
523,559,s,1,351,173,1,177,0,174,0,88,0,85,5
438,561,s,1,287,152,1,147,0,140,0,76,0,76,6
474,567,s,1,315,160,1,160,0,155,0,81,0,79,6
732,569,s,1,509,224,1,260,0,249,0,112,0,112,6
672,571,n,0,463,210,0,239,0,224,0,106,1,104,3
473,573,s,1,314,160,1,159,0,155,0,81,0,79,6
695,574,n,0,484,212,0,248,0,236,0,107,1,105,3
571,576,s,1,388,184,1,197,0,191,0,93,0,91,6
744,578,s,1,519,226,1,265,0,254,0,114,0,112,6
655,581,s,1,450,206,1,231,0,219,0,106,0,100,6
666,582,s,1,460,207,1,238,0,222,0,106,0,101,6
643,583,s,1,441,203,1,224,0,217,0,104,0,99,6
691,587,s,1,481,211,1,246,0,235,0,107,0,104,6
647,588,s,1,444,204,1,227,0,217,0,105,0,99,6
451,594,s,1,297,155,1,152,0,145,0,78,0,77,6
736,596,s,1,512,225,1,262,0,250,0,113,0,112,6
703,597,s,1,489,215,1,251,0,238,0,109,0,106,6
545,599,s,1,365,181,1,184,0,181,0,92,0,89,6
772,602,s,0,538,235,0,273,0,265,1,119,0,116,5
590,608,s,0,401,190,0,203,0,198,1,98,0,92,5
534,609,s,0,358,177,0,180,0,178,1,90,0,87,5
539,612,s,0,361,179,0,182,0,179,1,91,0,88,4
748,613,s,0,521,228,0,265,0,256,1,115,0,113,5
631,615,s,0,434,198,0,219,0,215,1,103,0,95,5
735,617,s,0,511,225,0,261,0,250,1,113,0,112,5
540,622,s,0,361,180,0,182,0,179,1,92,0,88,5
424,627,n,1,278,147,0,141,1,137,0,75,0,72,1
504,632,n,1,340,165,0,172,1,168,0,83,0,82,3
753,634,s,0,524,230,0,266,0,258,1,117,0,113,6
511,635,s,0,343,169,0,173,0,170,1,86,0,83,4
594,637,s,0,404,191,0,205,0,199,1,99,0,92,4
515,638,s,0,345,171,0,174,0,171,1,87,0,84,5
699,640,s,0,486,214,0,248,0,238,1,108,0,106,5
715,641,s,0,496,220,0,253,0,243,1,112,0,108,6
773,642,n,1,539,235,0,273,1,266,0,119,0,116,1
574,645,s,0,389,186,0,198,0,191,1,95,0,91,5
714,649,s,0,496,219,0,253,0,243,1,111,0,108,5
673,650,n,1,464,210,0,239,1,225,0,106,0,104,3
468,651,s,0,309,160,0,157,0,152,1,81,0,79,4
551,652,n,1,371,181,0,186,1,185,0,92,0,89,1
798,656,n,1,561,238,0,282,1,279,0,120,0,118,3
622,658,s,0,429,194,0,217,0,212,1,100,0,94,4
526,659,s,0,352,175,0,177,0,175,1,89,0,86,5
638,664,s,0,437,202,0,221,0,216,1,104,0,98,5
786,666,s,0,550,237,0,277,0,273,1,120,0,117,6
625,669,s,0,430,196,0,218,0,212,1,101,0,95,6
767,670,n,1,534,234,0,271,1,263,0,118,0,116,1
707,671,s,0,490,218,0,251,0,239,1,110,0,108,6
447,673,s,0,293,155,0,151,0,142,1,78,0,77,4
520,674,s,0,348,173,0,175,0,173,1,88,0,85,6
799,675,s,0,561,239,0,282,0,279,1,121,0,118,6
503,676,n,1,339,165,0,172,1,167,0,83,0,82,2
414,678,n,1,269,146,0,140,1,129,0,75,0,71,1
508,681,s,0,341,168,0,173,0,168,1,85,0,83,4
610,685,n,1,419,192,0,210,1,209,0,99,0,93,2
626,686,n,1,431,196,0,218,1,213,0,101,0,95,1
783,687,n,1,548,236,0,275,1,273,0,119,0,117,1
564,688,n,1,382,183,0,192,1,190,0,92,0,91,1
627,689,s,0,431,197,0,218,0,213,1,102,0,95,6
460,696,n,1,303,158,0,155,1,148,0,79,0,79,2
795,698,n,1,558,238,0,280,1,278,0,120,0,118,1
684,699,n,1,475,210,0,244,1,231,0,106,0,104,3
566,702,n,1,384,183,0,193,1,191,0,92,0,91,2
528,703,n,1,354,175,0,177,1,177,0,89,0,86,1
734,704,n,1,511,224,0,261,1,250,0,112,0,112,1
462,705,s,0,304,159,0,155,0,149,1,80,0,79,6
418,706,n,1,273,146,0,140,1,133,0,75,0,71,1
557,707,n,1,377,181,0,190,1,187,0,92,0,89,1
510,708,n,1,343,168,0,173,1,170,0,85,0,83,1
455,710,n,1,299,157,0,152,1,147,0,79,0,78,1
586,712,n,1,399,188,0,203,1,196,0,97,0,91,1
630,713,n,1,434,197,0,219,1,215,0,102,0,95,1
747,714,n,1,521,227,0,265,1,256,0,114,0,113,3
583,720,n,1,396,188,0,202,1,194,0,97,0,91,1
549,725,n,1,369,181,0,185,1,184,0,92,0,89,1
454,726,s,0,298,157,0,152,0,146,1,79,0,78,5
781,727,n,1,546,236,0,275,1,271,0,119,0,117,1
649,728,n,1,445,205,0,227,1,218,0,106,0,99,1
415,730,n,1,270,146,0,140,1,130,0,75,0,71,1
493,731,n,1,331,163,0,168,1,163,0,82,0,81,1
768,732,n,1,535,234,0,271,1,264,0,118,0,116,1
676,735,n,1,467,210,0,240,1,227,0,106,0,104,1
751,736,n,1,524,228,0,266,1,258,0,115,0,113,1
764,737,s,0,532,233,0,270,0,262,1,118,0,115,4
682,738,n,1,473,210,0,243,1,230,0,106,0,104,1
664,739,n,1,458,207,0,236,1,222,0,106,0,101,1
400,743,s,0,259,142,0,134,0,125,1,74,0,68,6
403,746,n,1,261,143,0,135,1,126,0,75,0,68,1
609,747,n,1,418,192,0,210,1,208,0,99,0,93,1
573,749,s,0,389,185,0,198,0,191,1,94,0,91,4
780,750,n,1,545,236,0,275,1,270,0,119,0,117,1
452,752,n,1,298,155,0,152,1,146,0,78,0,77,1
427,754,n,1,281,147,0,143,1,138,0,75,0,72,1
749,755,n,1,522,228,0,265,1,257,0,115,0,113,1
776,757,n,1,542,235,0,274,1,268,0,119,0,116,1
401,758,s,0,259,143,0,134,0,125,1,75,0,68,4
480,761,n,1,321,160,0,164,1,157,0,81,0,79,1
616,762,n,1,425,192,0,214,1,211,0,99,0,93,1
450,764,n,1,296,155,0,151,1,145,0,78,0,77,1
543,765,n,1,363,181,0,182,1,181,0,92,0,89,1
536,766,n,1,360,177,0,181,1,179,0,90,0,87,1
745,767,n,1,520,226,0,265,1,255,0,114,0,112,1
778,768,n,1,543,236,0,274,1,269,0,119,0,117,1
680,769,n,1,471,210,0,242,1,229,0,106,0,104,1
675,770,n,1,466,210,0,240,1,226,0,106,0,104,1
488,771,n,1,326,163,0,168,1,158,0,82,0,81,1
423,772,n,1,277,147,0,141,1,136,0,75,0,72,1
521,773,n,1,349,173,0,175,1,174,0,88,0,85,1
716,774,n,1,497,220,0,253,1,244,0,112,0,108,1
579,776,n,1,393,187,0,200,1,193,0,96,0,91,1
421,778,n,1,275,147,0,140,1,135,0,75,0,72,1
601,779,n,1,411,191,0,208,1,203,0,99,0,92,1
640,780,n,1,439,202,0,222,1,217,0,104,0,98,1
754,781,n,1,525,230,0,266,1,259,0,117,0,113,1
789,783,n,1,552,238,0,278,1,274,0,120,0,118,3
497,786,n,1,335,163,0,170,1,165,0,82,0,81,1
471,787,n,1,312,160,0,157,1,155,0,81,0,79,1
628,789,n,1,432,197,0,218,1,214,0,102,0,95,1
668,792,n,1,462,207,0,238,1,224,0,106,0,101,1
782,793,n,1,547,236,0,275,1,272,0,119,0,117,1
712,795,n,1,495,218,0,252,1,243,0,110,0,108,1
595,797,n,1,405,191,0,205,1,200,0,99,0,92,1
413,798,n,1,268,146,0,140,1,128,0,75,0,71,1
432,800,n,1,283,150,0,144,1,139,0,76,0,74,1
,,98,302,,,67,0.683673469,73,,34,0.320754717,30,,
