Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, OpcionPredicha, RTime1, RTime2, Color, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,177,4 BS-AN,Left,left,BS,1,1.83899998665,0.838999986649,Verde,1,1,1,1,0,0,0,0
1,70,3 BS-BN,Right,left,BN,0,1.84399986267,0.843999862671,Azul,0,1,0,1,1,1,1,1
2,161,4 BS-AN,Left,left,BS,1,2.94199991226,1.94199991226,Verde,1,2,1,2,0,1,0,1
3,24,1 AS-AN,Right,left,AN,0,1.54399991035,0.543999910355,Naranja,0,2,0,2,1,2,1,2
4,82,3 BS-BN,Right,left,BN,0,1.13399982452,0.134999990463,Naranja,0,2,0,2,1,3,1,3
5,32,1 AS-AN,Right,left,AN,0,1.13999986649,0.139999866486,Purpura,0,2,0,2,1,4,1,4
6,137,2 AS-BN,Left,left,AS,1,1.33599996567,0.335999965668,Naranja,1,3,1,3,0,4,0,4
7,171,4 BS-AN,Right,left,AN,0,1.33500003815,0.335000038147,Verde,0,3,0,3,1,5,1,5
8,94,3 BS-BN,Right,left,BN,0,1.23600006104,0.236000061035,Verde,0,3,0,3,1,6,1,6
9,141,2 AS-BN,Left,left,AS,1,1.4359998703,0.4359998703,Purpura,1,4,1,4,0,6,0,6
10,158,4 BS-AN,Left,left,BS,1,1.44000005722,0.44000005722,Verde,1,5,1,5,0,6,0,6
11,169,4 BS-AN,Left,left,BS,1,1.4359998703,0.4359998703,Naranja,1,6,1,6,0,6,0,6
12,55,3 BS-BN,Left,left,BS,1,1.73600006104,0.736000061035,Verde,1,7,1,7,0,6,0,6
13,77,3 BS-BN,Left,left,BS,1,1.63599991798,0.635999917984,Naranja,1,8,1,8,0,6,0,6
14,27,1 AS-AN,Left,left,AS,1,1.74099993706,0.740999937057,Purpura,1,9,1,9,0,6,0,6
15,44,1 AS-AN,Right,left,AN,0,1.43600010872,0.436000108719,Azul,0,9,0,9,1,7,1,7
16,89,3 BS-BN,Left,left,BS,1,1.53999996185,0.539999961853,Verde,1,10,1,10,0,7,0,7
17,159,4 BS-AN,Right,left,AN,0,1.43700003624,0.43700003624,Azul,0,10,0,10,1,8,1,8
18,61,3 BS-BN,Left,left,BS,1,1.33800005913,0.338000059128,Purpura,1,11,1,11,0,8,0,8
19,189,4 BS-AN,Left,left,BS,1,1.44200015068,0.442000150681,Purpura,1,12,1,12,0,8,0,8
20,92,3 BS-BN,Right,left,BN,0,1.44099998474,0.440999984741,Azul,0,12,0,12,1,9,1,9
21,74,3 BS-BN,Right,left,BN,0,1.43799996376,0.43799996376,Naranja,0,12,0,12,1,10,1,10
22,164,4 BS-AN,Right,left,AN,0,1.14099979401,0.140999794006,Purpura,0,12,0,12,1,11,1,11
23,124,2 AS-BN,Right,left,BN,0,1.14199995995,0.141999959946,Azul,0,12,0,12,1,12,1,12
24,132,2 AS-BN,Right,left,BN,0,1.1360001564,0.136000156403,Purpura,0,12,0,12,1,13,1,13
25,192,4 BS-AN,Right,left,AN,0,1.13499999046,0.134999990463,Naranja,0,12,0,12,1,14,1,14
26,29,1 AS-AN,Left,left,AS,1,1.13800001144,0.138000011444,Naranja,1,13,1,13,0,14,0,14
27,18,1 AS-AN,Right,left,AN,0,1.23699998856,0.236999988556,Purpura,0,13,0,13,1,15,1,15
28,75,3 BS-BN,Left,left,BS,1,1.13499999046,0.134999990463,Purpura,1,14,1,14,0,15,0,15
