Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, OpcionPredicha, RTime1, RTime2, Color, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,139,2 AS-BN,Right,right,AS,1,2.14800000191,0.148000001907,Verde,1,1,1,1,0,0,0,0
1,42,1 AS-AN,Right,right,AS,1,2.24199986458,0.241999864578,Verde,1,2,1,2,0,0,0,0
2,189,4 BS-AN,Left,left,BS,1,2.23999977112,0.239999771118,Purpura,1,3,1,3,0,0,0,0
3,39,1 AS-AN,Left,left,AS,1,2.33800005913,0.337000131607,Azul,1,4,1,4,0,0,0,0
4,187,4 BS-AN,Right,right,BS,1,2.14499998093,0.144999980927,Verde,1,5,1,5,0,0,0,0
5,55,3 BS-BN,Left,right,BN,0,2.1400001049,0.140000104904,Verde,0,5,0,5,1,1,1,1
6,7,1 AS-AN,Left,left,AS,1,2.1400001049,0.140000104904,Verde,1,6,1,6,0,1,0,1
7,65,3 BS-BN,Left,left,BS,1,2.16000008583,0.160000085831,Azul,1,7,1,7,0,1,0,1
8,40,1 AS-AN,Right,right,AS,1,2.13800001144,0.138000011444,Purpura,1,8,1,8,0,1,0,1
9,27,1 AS-AN,Left,left,AS,1,2.14199995995,0.140000104904,Purpura,1,9,1,9,0,1,0,1
10,21,1 AS-AN,Left,left,AS,1,2.16299986839,0.162999868393,Purpura,1,10,1,10,0,1,0,1
11,74,3 BS-BN,Right,right,BS,1,2.14700007439,0.147000074387,Purpura,1,11,1,11,0,1,0,1
12,115,2 AS-BN,Right,right,AS,1,2.13900017738,0.139000177383,Purpura,1,12,1,12,0,1,0,1
13,107,2 AS-BN,Right,right,AS,1,2.13999986649,0.139999866486,Verde,1,13,1,13,0,1,0,1
14,171,4 BS-AN,Right,right,BS,1,2.15299987793,0.151999950409,Verde,1,14,1,14,0,1,0,1
15,150,4 BS-AN,Left,left,BS,1,2.1400001049,0.140000104904,Verde,1,15,1,15,0,1,0,1
16,20,1 AS-AN,Right,right,AS,1,2.14100003242,0.139999866486,Verde,1,16,1,16,0,1,0,1
17,23,1 AS-AN,Left,left,AS,1,2.13800001144,0.138000011444,Verde,1,17,1,17,0,1,0,1
18,14,1 AS-AN,Right,right,AS,1,2.14100003242,0.141000032425,Azul,1,18,1,18,0,1,0,1
19,89,3 BS-BN,Left,left,BS,1,2.1400001049,0.140000104904,Verde,1,19,1,19,0,1,0,1
20,113,2 AS-BN,Left,left,AS,1,2.13999986649,0.139999866486,Verde,1,20,1,20,0,1,0,1
21,95,3 BS-BN,Left,right,BN,0,2.14300012589,0.142000198364,Azul,0,20,0,20,1,2,1,2
22,52,3 BS-BN,Right,right,BS,1,2.14700007439,0.147000074387,Verde,1,21,1,21,0,2,0,2
23,112,2 AS-BN,Right,right,AS,1,2.14199995995,0.140999794006,Verde,1,22,1,22,0,2,0,2
24,120,2 AS-BN,Right,right,AS,1,2.15799999237,0.157999992371,Verde,1,23,1,23,0,2,0,2
25,70,3 BS-BN,Right,right,BS,1,2.14199995995,0.141999959946,Azul,1,24,1,24,0,2,0,2
26,118,2 AS-BN,Left,left,AS,1,2.14600014687,0.146000146866,Azul,1,25,1,25,0,2,0,2
27,24,1 AS-AN,Right,right,AS,1,2.13899993896,0.138999938965,Azul,1,26,1,26,0,2,0,2
28,154,4 BS-AN,Left,left,BS,1,2.14400005341,0.144000053406,Purpura,1,27,1,27,0,2,0,2
29,97,2 AS-BN,Left,left,AS,1,2.14199995995,0.141999959946,Verde,1,28,1,28,0,2,0,2
30,152,4 BS-AN,Right,right,BS,1,2.14599990845,0.145999908447,Verde,1,29,1,29,0,2,0,2
31,58,3 BS-BN,Right,left,BN,0,2.14299988747,0.142999887466,Purpura,0,29,0,29,1,3,1,3
32,37,1 AS-AN,Left,left,AS,1,2.13599991798,0.135999917984,Purpura,1,30,1,30,0,3,0,3
33,183,4 BS-AN,Right,right,BS,1,2.14699983597,0.146999835968,Purpura,1,31,1,31,0,3,0,3
34,4,1 AS-AN,Right,left,AN,0,2.74300003052,0.743000030518,Verde,0,31,0,31,1,4,1,4
35,2,1 AS-AN,Right,right,AS,1,2.14400005341,0.144000053406,Purpura,1,32,1,32,0,4,0,4
36,109,2 AS-BN,Left,left,AS,1,2.16700005531,0.166000127792,Purpura,1,33,1,33,0,4,0,4
37,137,2 AS-BN,Left,left,AS,1,2.13999986649,0.139999866486,Purpura,1,34,1,34,0,4,0,4
38,153,4 BS-AN,Left,left,BS,1,2.13800001144,0.138000011444,Purpura,1,35,1,35,0,4,0,4
39,11,1 AS-AN,Left,right,AN,0,2.14499998093,0.144999980927,Purpura,0,35,0,35,1,5,1,5
40,87,3 BS-BN,Left,right,BN,0,2.15900015831,0.15900015831,Azul,0,35,0,35,1,6,1,6
41,90,3 BS-BN,Right,right,BS,1,2.14100003242,0.141000032425,Azul,1,36,1,36,0,6,0,6
42,15,1 AS-AN,Left,left,AS,1,2.14300012589,0.143000125885,Verde,1,37,1,37,0,6,0,6
43,162,4 BS-AN,Left,left,BS,1,2.14400005341,0.144000053406,Azul,1,38,1,38,0,6,0,6
44,61,3 BS-BN,Left,left,BS,1,2.14400005341,0.144000053406,Purpura,1,39,1,39,0,6,0,6
45,71,3 BS-BN,Left,right,BN,0,2.14300012589,0.143000125885,Verde,0,39,0,39,1,7,1,7
46,125,2 AS-BN,Left,left,AS,1,2.13899993896,0.138999938965,Purpura,1,40,1,40,0,7,0,7
47,143,2 AS-BN,Right,right,AS,1,2.14299988747,0.142999887466,Azul,1,41,1,41,0,7,0,7
48,22,1 AS-AN,Right,right,AS,1,2.14999985695,0.148999929428,Azul,1,42,1,42,0,7,0,7
49,38,1 AS-AN,Right,right,AS,1,2.14400005341,0.143000125885,Verde,1,43,1,43,0,7,0,7
50,69,3 BS-BN,Left,left,BS,1,2.14800000191,0.148000001907,Purpura,1,44,1,44,0,7,0,7
51,43,1 AS-AN,Left,left,AS,1,2.14400005341,0.144000053406,Purpura,1,45,1,45,0,7,0,7
52,163,4 BS-AN,Right,right,BS,1,2.13999986649,0.139999866486,Purpura,1,46,1,46,0,7,0,7
53,45,1 AS-AN,Left,left,AS,1,2.13700008392,0.137000083923,Purpura,1,47,1,47,0,7,0,7
54,53,3 BS-BN,Left,left,BS,1,2.15799999237,0.157999992371,Purpura,1,48,1,48,0,7,0,7
55,96,3 BS-BN,Right,right,BS,1,2.14900016785,0.149000167847,Purpura,1,49,1,49,0,7,0,7
56,8,1 AS-AN,Right,right,AS,1,2.7460000515,0.744999885559,Purpura,1,50,1,50,0,7,0,7
57,114,2 AS-BN,Left,left,AS,1,2.1400001049,0.140000104904,Azul,1,51,1,51,0,7,0,7
58,161,4 BS-AN,Left,right,AN,0,2.14199995995,0.141000032425,Verde,0,51,0,51,1,8,1,8
59,156,4 BS-AN,Right,right,BS,1,2.13800001144,0.138000011444,Azul,1,52,1,52,0,8,0,8
60,67,3 BS-BN,Left,right,BN,0,2.14400005341,0.144000053406,Azul,0,52,0,52,1,9,1,9
61,136,2 AS-BN,Right,left,BN,0,2.14899992943,0.148999929428,Verde,0,52,0,52,1,10,1,10
62,132,2 AS-BN,Right,right,AS,1,2.14600014687,0.146000146866,Purpura,1,53,1,53,0,10,0,10
63,44,1 AS-AN,Right,right,AS,1,2.14100003242,0.141000032425,Azul,1,54,1,54,0,10,0,10
64,174,4 BS-AN,Left,left,BS,1,2.13800001144,0.138000011444,Verde,1,55,1,55,0,10,0,10
65,100,2 AS-BN,Right,right,AS,1,2.14299988747,0.142999887466,Purpura,1,56,1,56,0,10,0,10
66,48,1 AS-AN,Right,right,AS,1,2.14300012589,0.143000125885,Purpura,1,57,1,57,0,10,0,10
67,138,2 AS-BN,Left,left,AS,1,2.14899992943,0.148999929428,Purpura,1,58,1,58,0,10,0,10
68,63,3 BS-BN,Left,left,BS,1,2.14299988747,0.142999887466,Verde,1,59,1,59,0,10,0,10
69,56,3 BS-BN,Right,left,BN,0,2.14199995995,0.141000032425,Verde,0,59,0,59,1,11,1,11
70,98,2 AS-BN,Left,right,BN,0,2.14199995995,0.141999959946,Azul,0,59,0,59,1,12,1,12
71,94,3 BS-BN,Right,right,BS,1,2.1369998455,0.136999845505,Verde,1,60,1,60,0,12,0,12
72,131,2 AS-BN,Right,right,AS,1,2.14300012589,0.143000125885,Verde,1,61,1,61,0,12,0,12
73,34,1 AS-AN,Right,right,AS,1,2.14199995995,0.141999959946,Verde,1,62,1,62,0,12,0,12
74,142,2 AS-BN,Left,left,AS,1,2.14199995995,0.141999959946,Verde,1,63,1,63,0,12,0,12
75,75,3 BS-BN,Left,left,BS,1,2.14400005341,0.144000053406,Purpura,1,64,1,64,0,12,0,12
76,127,2 AS-BN,Right,right,AS,1,2.15300011635,0.151000022888,Azul,1,65,1,65,0,12,0,12
77,9,1 AS-AN,Left,left,AS,1,2.14400005341,0.144000053406,Azul,1,66,1,66,0,12,0,12
78,101,2 AS-BN,Left,left,AS,1,2.13800001144,0.138000011444,Azul,1,67,1,67,0,12,0,12
79,126,2 AS-BN,Left,left,AS,1,2.54299998283,0.542999982834,Verde,1,68,1,68,0,12,0,12
80,1,1 AS-AN,Left,left,AS,1,2.14199995995,0.141999959946,Azul,1,69,1,69,0,12,0,12
