Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
182,14,s,1,169,14,1,,False,,False,,False,,
243,14,s,1,222,22,1,,False,,False,,False,,
264,14,s,1,240,25,1,,False,,False,,False,,
268,14,s,1,244,25,1,,False,,False,,False,,
269,14,s,1,245,25,1,,False,,False,,False,,
317,14,n,False,282,36,False,,False,,False,,1,,
92,15,s,1,87,6,1,,False,,False,,False,,
102,15,s,1,97,6,1,,False,,False,,False,,
134,15,s,1,127,8,1,,False,,False,,False,,
198,15,s,1,183,16,1,,False,,False,,False,,
239,15,s,1,219,21,1,,False,,False,,False,,
302,15,s,1,272,31,1,,False,,False,,False,,
312,15,n,False,278,35,False,,False,,False,,1,,
20,16,s,1,21,0,1,,False,,False,,False,,
61,16,s,1,60,2,1,,False,,False,,False,,
140,16,s,1,133,8,1,,False,,False,,False,,
162,16,s,1,151,12,1,,False,,False,,False,,
180,16,s,1,167,14,1,,False,,False,,False,,
247,16,s,1,226,22,1,,False,,False,,False,,
289,16,s,1,260,30,1,,False,,False,,False,,
24,17,s,1,25,0,1,,False,,False,,False,,
50,17,n,False,50,1,False,,False,,False,,1,,
60,17,s,1,59,2,1,,False,,False,,False,,
174,17,s,1,161,14,1,,False,,False,,False,,
210,17,s,1,193,18,1,,False,,False,,False,,
288,17,n,False,259,30,False,,False,,False,,1,,
297,17,n,False,267,31,False,,False,,False,,1,,
57,18,s,1,56,2,1,,False,,False,,False,,
68,18,s,1,66,3,1,,False,,False,,False,,
171,18,n,False,158,14,False,,False,,False,,1,,
175,18,s,1,162,14,1,,False,,False,,False,,
208,18,s,1,191,18,1,,False,,False,,False,,
277,18,s,1,252,26,1,,False,,False,,False,,
300,18,s,1,270,31,1,,False,,False,,False,,
149,19,s,1,140,10,1,,False,,False,,False,,
158,19,n,False,148,11,False,,False,,False,,1,,
164,19,n,False,152,13,False,,False,,False,,1,,
203,19,s,1,187,17,1,,False,,False,,False,,
218,19,n,False,200,19,False,,False,,False,,1,,
235,19,s,1,215,21,1,,False,,False,,False,,
261,19,n,False,237,25,False,,False,,False,,1,,
54,20,s,1,54,1,1,,False,,False,,False,,
101,20,s,1,96,6,1,,False,,False,,False,,
145,20,s,1,136,10,1,,False,,False,,False,,
152,20,s,1,143,10,1,,False,,False,,False,,
191,20,s,1,177,15,1,,False,,False,,False,,
258,20,s,1,235,24,1,,False,,False,,False,,
319,20,s,1,284,36,1,,False,,False,,False,,
