Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
44,7,n,1,41,4,0,162,1,83,0,0,0,6,
134,7,n,1,129,6,0,,1,,0,,0,,
146,7,n,1,141,6,0,,1,,0,,0,,
151,7,n,1,146,6,0,,1,,0,,0,,
253,7,n,1,248,6,0,,1,,0,,0,,
312,7,n,1,307,6,0,,1,,0,,0,,
317,7,n,1,312,6,0,,1,,0,,0,,
7,8,n,1,8,0,0,,1,,0,,0,,
91,8,n,1,87,5,0,,1,,0,,0,,
108,8,n,1,103,6,0,,1,,0,,0,,
121,8,n,1,116,6,0,,1,,0,,0,,
161,8,n,1,156,6,0,,1,,0,,0,,
237,8,n,1,232,6,0,,1,,0,,0,,
320,8,n,1,315,6,0,,1,,0,,0,,
30,9,n,1,27,4,0,,1,,0,,0,,
66,9,n,1,62,5,0,,1,,0,,0,,
208,9,n,1,203,6,0,,1,,0,,0,,
218,9,n,1,213,6,0,,1,,0,,0,,
243,9,n,1,238,6,0,,1,,0,,0,,
258,9,n,1,253,6,0,,1,,0,,0,,
282,9,n,1,277,6,0,,1,,0,,0,,
3,10,n,1,4,0,0,,1,,0,,0,,
37,10,n,1,34,4,0,,1,,0,,0,,
131,10,n,1,126,6,0,,1,,0,,0,,
157,10,n,1,152,6,0,,1,,0,,0,,
159,10,n,1,154,6,0,,1,,0,,0,,
188,10,n,1,183,6,0,,1,,0,,0,,
328,10,n,1,323,6,0,,1,,0,,0,,
13,11,n,1,13,1,0,,1,,0,,0,,
154,11,n,1,149,6,0,,1,,0,,0,,
191,11,n,1,186,6,0,,1,,0,,0,,
211,11,n,1,206,6,0,,1,,0,,0,,
215,11,n,1,210,6,0,,1,,0,,0,,
267,11,n,1,262,6,0,,1,,0,,0,,
329,11,n,1,324,6,0,,1,,0,,0,,
0,12,n,1,1,0,0,,1,,0,,0,,
15,12,n,1,14,2,0,,1,,0,,0,,
19,12,n,1,18,2,0,,1,,0,,0,,
62,12,n,1,58,5,0,,1,,0,,0,,
203,12,n,1,198,6,0,,1,,0,,0,,
272,12,n,1,267,6,0,,1,,0,,0,,
281,12,n,1,276,6,0,,1,,0,,0,,
139,13,s,1,134,6,1,,0,,0,,0,,
140,13,s,1,135,6,1,,0,,0,,0,,
201,13,s,1,196,6,1,,0,,0,,0,,
240,13,s,1,235,6,1,,0,,0,,0,,
268,13,s,1,263,6,1,,0,,0,,0,,
302,13,s,1,297,6,1,,0,,0,,0,,
321,13,s,1,316,6,1,,0,,0,,0,,
36,14,s,1,33,4,1,,0,,0,,0,,
95,14,s,1,90,6,1,,0,,0,,0,,
143,14,s,1,138,6,1,,0,,0,,0,,
205,14,s,1,200,6,1,,0,,0,,0,,
228,14,s,1,223,6,1,,0,,0,,0,,
294,14,s,1,289,6,1,,0,,0,,0,,
331,14,s,1,326,6,1,,0,,0,,0,,
57,15,s,1,53,5,1,,0,,0,,0,,
70,15,s,1,66,5,1,,0,,0,,0,,
104,15,s,1,99,6,1,,0,,0,,0,,
132,15,s,1,127,6,1,,0,,0,,0,,
206,15,s,1,201,6,1,,0,,0,,0,,
213,15,s,1,208,6,1,,0,,0,,0,,
277,15,s,1,272,6,1,,0,,0,,0,,
6,16,s,1,7,0,1,,0,,0,,0,,
54,16,s,1,50,5,1,,0,,0,,0,,
90,16,s,1,86,5,1,,0,,0,,0,,
100,16,s,1,95,6,1,,0,,0,,0,,
128,16,s,1,123,6,1,,0,,0,,0,,
165,16,s,1,160,6,1,,0,,0,,0,,
283,16,s,1,278,6,1,,0,,0,,0,,
34,17,s,1,31,4,1,,0,,0,,0,,
77,17,s,1,73,5,1,,0,,0,,0,,
78,17,s,1,74,5,1,,0,,0,,0,,
138,17,s,1,133,6,1,,0,,0,,0,,
269,17,s,1,264,6,1,,0,,0,,0,,
292,17,s,1,287,6,1,,0,,0,,0,,
316,17,s,1,311,6,1,,0,,0,,0,,
103,18,s,1,98,6,1,,0,,0,,0,,
110,18,s,1,105,6,1,,0,,0,,0,,
195,18,s,1,190,6,1,,0,,0,,0,,
209,18,s,1,204,6,1,,0,,0,,0,,
230,18,s,1,225,6,1,,0,,0,,0,,
275,18,s,1,270,6,1,,0,,0,,0,,
284,18,s,1,279,6,1,,0,,0,,0,,
20,19,s,1,19,2,1,,0,,0,,0,,
106,19,s,1,101,6,1,,0,,0,,0,,
127,19,s,1,122,6,1,,0,,0,,0,,
185,19,s,1,180,6,1,,0,,0,,0,,
224,19,s,1,219,6,1,,0,,0,,0,,
252,19,s,1,247,6,1,,0,,0,,0,,
259,19,s,1,254,6,1,,0,,0,,0,,
33,20,s,1,30,4,1,,0,,0,,0,,
52,20,s,1,48,5,1,,0,,0,,0,,
60,20,s,1,56,5,1,,0,,0,,0,,
171,20,s,1,166,6,1,,0,,0,,0,,
216,20,s,1,211,6,1,,0,,0,,0,,
231,20,s,1,226,6,1,,0,,0,,0,,
280,20,s,1,275,6,1,,0,,0,,0,,
12,21,s,1,12,1,1,,0,,0,,0,,
58,21,s,1,54,5,1,,0,,0,,0,,
96,21,s,1,91,6,1,,0,,0,,0,,
97,21,s,1,92,6,1,,0,,0,,0,,
170,21,s,1,165,6,1,,0,,0,,0,,
219,21,s,1,214,6,1,,0,,0,,0,,
314,21,s,1,309,6,1,,0,,0,,0,,
27,22,s,1,25,3,1,,0,,0,,0,,
53,22,s,1,49,5,1,,0,,0,,0,,
168,22,s,1,163,6,1,,0,,0,,0,,
187,22,s,1,182,6,1,,0,,0,,0,,
214,22,s,1,209,6,1,,0,,0,,0,,
271,22,s,1,266,6,1,,0,,0,,0,,
273,22,s,1,268,6,1,,0,,0,,0,,
4,23,s,1,5,0,1,,0,,0,,0,,
82,23,s,1,78,5,1,,0,,0,,0,,
120,23,s,1,115,6,1,,0,,0,,0,,
199,23,s,1,194,6,1,,0,,0,,0,,
274,23,s,1,269,6,1,,0,,0,,0,,
278,23,s,1,273,6,1,,0,,0,,0,,
300,23,s,1,295,6,1,,0,,0,,0,,
98,24,s,1,93,6,1,,0,,0,,0,,
124,24,s,1,119,6,1,,0,,0,,0,,
152,24,s,1,147,6,1,,0,,0,,0,,
164,24,s,1,159,6,1,,0,,0,,0,,
286,24,s,1,281,6,1,,0,,0,,0,,
304,24,s,1,299,6,1,,0,,0,,0,,
315,24,s,1,310,6,1,,0,,0,,0,,
29,25,n,0,26,4,0,,0,,0,,1,,
130,25,s,1,125,6,1,,0,,0,,0,,
136,25,s,1,131,6,1,,0,,0,,0,,
148,25,s,1,143,6,1,,0,,0,,0,,
190,25,s,1,185,6,1,,0,,0,,0,,
242,25,s,1,237,6,1,,0,,0,,0,,
306,25,s,1,301,6,1,,0,,0,,0,,
11,26,n,0,11,1,0,,0,,0,,1,,
42,26,s,1,39,4,1,,0,,0,,0,,
83,26,s,1,79,5,1,,0,,0,,0,,
85,26,s,1,81,5,1,,0,,0,,0,,
119,26,s,1,114,6,1,,0,,0,,0,,
122,26,s,1,117,6,1,,0,,0,,0,,
299,26,s,1,294,6,1,,0,,0,,0,,
92,27,s,1,88,5,1,,0,,0,,0,,
94,27,n,0,89,6,0,,0,,0,,1,,
113,27,s,1,108,6,1,,0,,0,,0,,
158,27,s,1,153,6,1,,0,,0,,0,,
167,27,s,1,162,6,1,,0,,0,,0,,
244,27,s,1,239,6,1,,0,,0,,0,,
301,27,s,1,296,6,1,,0,,0,,0,,
14,28,n,0,13,2,0,,0,,0,,1,,
24,28,n,0,22,3,0,,0,,0,,1,,
46,28,n,0,42,5,0,,0,,0,,1,,
81,28,s,1,77,5,1,,0,,0,,0,,
142,28,s,1,137,6,1,,0,,0,,0,,
193,28,s,1,188,6,1,,0,,0,,0,,
325,28,s,1,320,6,1,,0,,0,,0,,
39,29,s,1,36,4,1,,0,,0,,0,,
72,29,s,1,68,5,1,,0,,0,,0,,
87,29,s,1,83,5,1,,0,,0,,0,,
133,29,s,1,128,6,1,,0,,0,,0,,
160,29,s,1,155,6,1,,0,,0,,0,,
162,29,s,1,157,6,1,,0,,0,,0,,
212,29,s,1,207,6,1,,0,,0,,0,,
28,30,s,1,26,3,1,,0,,0,,0,,
126,30,s,1,121,6,1,,0,,0,,0,,
145,30,s,1,140,6,1,,0,,0,,0,,
200,30,s,1,195,6,1,,0,,0,,0,,
248,30,s,1,243,6,1,,0,,0,,0,,
276,30,s,1,271,6,1,,0,,0,,0,,
279,30,s,1,274,6,1,,0,,0,,0,,
50,31,s,1,46,5,1,,0,,0,,0,,
59,31,s,1,55,5,1,,0,,0,,0,,
75,31,s,1,71,5,1,,0,,0,,0,,
137,31,s,1,132,6,1,,0,,0,,0,,
186,31,s,1,181,6,1,,0,,0,,0,,
250,31,s,1,245,6,1,,0,,0,,0,,
332,31,s,1,327,6,1,,0,,0,,0,,
16,32,s,1,15,2,1,,0,,0,,0,,
49,32,s,1,45,5,1,,0,,0,,0,,
116,32,s,1,111,6,1,,0,,0,,0,,
163,32,s,1,158,6,1,,0,,0,,0,,
174,32,s,1,169,6,1,,0,,0,,0,,
245,32,s,1,240,6,1,,0,,0,,0,,
260,32,s,1,255,6,1,,0,,0,,0,,
1,33,s,1,2,0,1,,0,,0,,0,,
144,33,s,1,139,6,1,,0,,0,,0,,
175,33,s,1,170,6,1,,0,,0,,0,,
176,33,s,1,171,6,1,,0,,0,,0,,
181,33,s,1,176,6,1,,0,,0,,0,,
293,33,s,1,288,6,1,,0,,0,,0,,
323,33,s,1,318,6,1,,0,,0,,0,,
41,34,s,1,38,4,1,,0,,0,,0,,
56,34,s,1,52,5,1,,0,,0,,0,,
65,34,s,1,61,5,1,,0,,0,,0,,
84,34,s,1,80,5,1,,0,,0,,0,,
86,34,s,1,82,5,1,,0,,0,,0,,
182,34,s,1,177,6,1,,0,,0,,0,,
256,34,s,1,251,6,1,,0,,0,,0,,
125,35,s,1,120,6,1,,0,,0,,0,,
141,35,s,1,136,6,1,,0,,0,,0,,
149,35,s,1,144,6,1,,0,,0,,0,,
251,35,s,1,246,6,1,,0,,0,,0,,
297,35,s,1,292,6,1,,0,,0,,0,,
308,35,s,1,303,6,1,,0,,0,,0,,
335,35,s,1,330,6,1,,0,,0,,0,,
5,36,s,1,6,0,1,,0,,0,,0,,
73,36,s,1,69,5,1,,0,,0,,0,,
147,36,s,1,142,6,1,,0,,0,,0,,
173,36,s,1,168,6,1,,0,,0,,0,,
180,36,s,1,175,6,1,,0,,0,,0,,
266,36,s,1,261,6,1,,0,,0,,0,,
288,36,s,1,283,6,1,,0,,0,,0,,
21,37,n,1,20,2,0,,1,,0,,0,,
64,37,n,1,60,5,0,,1,,0,,0,,
135,37,n,1,130,6,0,,1,,0,,0,,
235,37,n,1,230,6,0,,1,,0,,0,,
241,37,n,1,236,6,0,,1,,0,,0,,
270,37,n,1,265,6,0,,1,,0,,0,,
303,37,n,1,298,6,0,,1,,0,,0,,
40,38,n,1,37,4,0,,1,,0,,0,,
153,38,n,1,148,6,0,,1,,0,,0,,
238,38,n,1,233,6,0,,1,,0,,0,,
249,38,n,1,244,6,0,,1,,0,,0,,
295,38,n,1,290,6,0,,1,,0,,0,,
298,38,n,1,293,6,0,,1,,0,,0,,
333,38,n,1,328,6,0,,1,,0,,0,,
18,39,n,1,17,2,0,,1,,0,,0,,
51,39,n,1,47,5,0,,1,,0,,0,,
74,39,n,1,70,5,0,,1,,0,,0,,
179,39,n,1,174,6,0,,1,,0,,0,,
184,39,n,1,179,6,0,,1,,0,,0,,
207,39,n,1,202,6,0,,1,,0,,0,,
330,39,n,1,325,6,0,,1,,0,,0,,
2,40,n,1,3,0,0,,1,,0,,0,,
80,40,n,1,76,5,0,,1,,0,,0,,
102,40,n,1,97,6,0,,1,,0,,0,,
109,40,n,1,104,6,0,,1,,0,,0,,
287,40,n,1,282,6,0,,1,,0,,0,,
305,40,n,1,300,6,0,,1,,0,,0,,
319,40,n,1,314,6,0,,1,,0,,0,,
32,41,n,1,29,4,0,,1,,0,,0,,
93,41,n,1,89,5,0,,1,,0,,0,,
197,41,n,1,192,6,0,,1,,0,,0,,
290,41,n,1,285,6,0,,1,,0,,0,,
309,41,n,1,304,6,0,,1,,0,,0,,
311,41,n,1,306,6,0,,1,,0,,0,,
318,41,n,1,313,6,0,,1,,0,,0,,
22,42,n,1,21,2,0,,1,,0,,0,,
55,42,n,1,51,5,0,,1,,0,,0,,
68,42,n,1,64,5,0,,1,,0,,0,,
88,42,n,1,84,5,0,,1,,0,,0,,
233,42,n,1,228,6,0,,1,,0,,0,,
327,42,n,1,322,6,0,,1,,0,,0,,
334,42,n,1,329,6,0,,1,,0,,0,,
