Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, Confidence, RTime1, RTime2, 
0,3,n,False,0,1,False,0,False,0,False,0,True,1,2,2.05500006676,2.3029999733
1,2,n,False,0,2,False,0,False,0,False,0,True,2,2,7.94499993324,0.400000095367
2,1,n,False,0,3,False,0,False,0,False,0,True,3,3,1.64800000191,6.007999897
31.0210001469
