Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, OpcionPredicha, RTime1, RTime2, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,80,2 AS-BN,Right,right,AS,1,1.11808300018,0.117025852203,1,1,1,1,0,0,0,0
1,108,4 BS-AN,Right,right,BS,1,1.11809897423,0.116992950439,1,2,1,2,0,0,0,0
2,66,2 AS-BN,Right,right,AS,1,1.13043689728,0.129309892654,1,3,1,3,0,0,0,0
3,7,1 AS-AN,Left,right,AN,0,1.11800813675,0.116819143295,0,3,0,3,1,1,1,1
4,132,5 AS-BS,Both,right,AS,1,1.33500909805,0.3338971138,NA,3,NA,3,NA,1,NA,1
5,183,6 AN-BN,None,left,AN,0,1.2302570343,0.229176044464,NA,3,NA,3,NA,1,NA,1
6,69,2 AS-BN,Left,left,AS,1,1.13014388084,0.129072189331,1,4,1,4,0,1,0,1
7,116,4 BS-AN,Right,right,BS,1,1.23125600815,0.230204105377,1,5,1,5,0,1,0,1
8,48,3 BS-BN,Right,right,BS,1,1.12991094589,0.128886938095,1,6,1,6,0,1,0,1
9,60,3 BS-BN,Right,left,BN,0,1.73018908501,0.729088068008,0,6,0,6,1,2,1,2
10,153,5 AS-BS,Both,left,AS,1,1.33282995224,0.331707954407,NA,6,NA,6,NA,2,NA,2
11,170,6 AN-BN,None,right,AN,0,1.233907938,0.233067989349,NA,6,NA,6,NA,2,NA,2
