Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
127,57,s,False,122,6,False,55,False,67,True,2,False,4,4,
128,322,n,True,123,6,False,55,True,68,False,2,False,4,1,
129,197,s,True,124,6,True,56,False,68,False,2,False,4,6,
130,510,s,True,125,6,True,57,False,68,False,2,False,4,5,
131,457,s,True,126,6,True,58,False,68,False,2,False,4,6,
132,637,n,True,127,6,False,58,True,69,False,2,False,4,1,
133,462,s,True,128,6,True,59,False,69,False,2,False,4,6,
134,224,s,True,129,6,True,60,False,69,False,2,False,4,5,
135,142,s,True,130,6,True,61,False,69,False,2,False,4,6,
136,79,n,True,131,6,False,61,True,70,False,2,False,4,1,
137,70,n,True,132,6,False,61,True,71,False,2,False,4,1,
138,154,s,True,133,6,True,62,False,71,False,2,False,4,6,
139,627,n,True,134,6,False,62,True,72,False,2,False,4,1,
140,403,s,True,135,6,True,63,False,72,False,2,False,4,6,
141,244,n,True,136,6,False,63,True,73,False,2,False,4,1,
142,199,s,True,137,6,True,64,False,73,False,2,False,4,6,
143,383,n,True,138,6,False,64,True,74,False,2,False,4,1,
144,222,s,True,139,6,True,65,False,74,False,2,False,4,6,
145,519,s,True,140,6,True,66,False,74,False,2,False,4,4,
146,550,s,True,141,6,True,67,False,74,False,2,False,4,6,
147,503,s,True,142,6,True,68,False,74,False,2,False,4,6,
148,192,s,True,143,6,True,69,False,74,False,2,False,4,5,
149,68,n,True,144,6,False,69,True,75,False,2,False,4,1,
150,162,s,True,145,6,True,70,False,75,False,2,False,4,6,
151,397,n,True,146,6,False,70,True,76,False,2,False,4,1,
152,204,s,True,147,6,True,71,False,76,False,2,False,4,6,
153,512,s,True,148,6,True,72,False,76,False,2,False,4,6,
154,163,s,True,149,6,True,73,False,76,False,2,False,4,6,
155,23,n,True,150,6,False,73,True,77,False,2,False,4,1,
156,357,n,True,151,6,False,73,True,78,False,2,False,4,1,
157,125,s,True,152,6,True,74,False,78,False,2,False,4,6,
158,407,s,True,153,6,True,75,False,78,False,2,False,4,6,
159,556,s,True,154,6,True,76,False,78,False,2,False,4,6,
160,634,n,True,155,6,False,76,True,79,False,2,False,4,1,
161,318,n,True,156,6,False,76,True,80,False,2,False,4,1,
162,183,s,True,157,6,True,77,False,80,False,2,False,4,6,
163,71,n,True,158,6,False,77,True,81,False,2,False,4,1,
164,47,s,False,158,7,False,77,False,81,True,3,False,4,4,
165,179,s,True,159,7,True,78,False,81,False,3,False,4,6,
166,590,n,True,160,7,False,78,True,82,False,3,False,4,1,
167,391,n,True,161,7,False,78,True,83,False,3,False,4,1,
168,414,s,True,162,7,True,79,False,83,False,3,False,4,6,
169,347,n,True,163,7,False,79,True,84,False,3,False,4,1,
170,54,n,True,164,7,False,79,True,85,False,3,False,4,2,
171,2,n,True,165,7,False,79,True,86,False,3,False,4,1,
172,41,n,True,166,7,False,79,True,87,False,3,False,4,1,
173,601,n,True,167,7,False,79,True,88,False,3,False,4,1,
174,485,s,True,168,7,True,80,False,88,False,3,False,4,5,
175,136,s,True,169,7,True,81,False,88,False,3,False,4,5,
176,340,n,True,170,7,False,81,True,89,False,3,False,4,1,
177,298,n,True,171,7,False,81,True,90,False,3,False,4,1,
178,121,s,True,172,7,True,82,False,90,False,3,False,4,6,
179,337,n,True,173,7,False,82,True,91,False,3,False,4,1,
180,373,n,True,174,7,False,82,True,92,False,3,False,4,2,
181,77,n,True,175,7,False,82,True,93,False,3,False,4,1,
182,507,s,True,176,7,True,83,False,93,False,3,False,4,5,
183,150,s,True,177,7,True,84,False,93,False,3,False,4,5,
184,608,n,True,178,7,False,84,True,94,False,3,False,4,1,
185,175,s,True,179,7,True,85,False,94,False,3,False,4,6,
186,9,n,True,180,7,False,85,True,95,False,3,False,4,1,
187,594,n,True,181,7,False,85,True,96,False,3,False,4,1,
188,55,s,False,181,8,False,85,False,96,True,4,False,4,5,
189,249,n,True,182,8,False,85,True,97,False,4,False,4,1,
190,441,s,True,183,8,True,86,False,97,False,4,False,4,5,
191,312,n,True,184,8,False,86,True,98,False,4,False,4,1,
192,232,s,True,185,8,True,87,False,98,False,4,False,4,6,
193,76,n,True,186,8,False,87,True,99,False,4,False,4,1,
194,18,n,True,187,8,False,87,True,100,False,4,False,4,1,
195,220,s,True,188,8,True,88,False,100,False,4,False,4,6,
196,497,s,True,189,8,True,89,False,100,False,4,False,4,6,
197,593,n,True,190,8,False,89,True,101,False,4,False,4,1,
198,376,n,True,191,8,False,89,True,102,False,4,False,4,1,
199,336,n,True,192,8,False,89,True,103,False,4,False,4,1,
200,559,s,True,193,8,True,90,False,103,False,4,False,4,6,
201,451,s,True,194,8,True,91,False,103,False,4,False,4,6,
202,525,s,True,195,8,True,92,False,103,False,4,False,4,6,
203,622,n,True,196,8,False,92,True,104,False,4,False,4,1,
204,400,n,True,197,8,False,92,True,105,False,4,False,4,1,
205,483,s,True,198,8,True,93,False,105,False,4,False,4,5,
206,527,s,True,199,8,True,94,False,105,False,4,False,4,5,
207,158,s,True,200,8,True,95,False,105,False,4,False,4,6,
208,22,n,True,201,8,False,95,True,106,False,4,False,4,1,
209,409,s,True,202,8,True,96,False,106,False,4,False,4,6,
210,155,s,True,203,8,True,97,False,106,False,4,False,4,6,
211,614,n,True,204,8,False,97,True,107,False,4,False,4,1,
212,42,n,True,205,8,False,97,True,108,False,4,False,4,1,
213,226,s,True,206,8,True,98,False,108,False,4,False,4,6,
214,271,n,True,207,8,False,98,True,109,False,4,False,4,1,
215,181,s,True,208,8,True,99,False,109,False,4,False,4,6,
216,480,s,True,209,8,True,100,False,109,False,4,False,4,6,
217,256,n,True,210,8,False,100,True,110,False,4,False,4,1,
218,328,n,True,211,8,False,100,True,111,False,4,False,4,1,
219,324,n,True,212,8,False,100,True,112,False,4,False,4,1,
220,27,n,True,213,8,False,100,True,113,False,4,False,4,1,
221,576,s,False,213,9,False,100,False,113,True,5,False,4,4,
222,292,n,True,214,9,False,100,True,114,False,5,False,4,1,
223,379,n,True,215,9,False,100,True,115,False,5,False,4,2,
224,169,s,True,216,9,True,101,False,115,False,5,False,4,6,
225,304,n,True,217,9,False,101,True,116,False,5,False,4,1,
226,404,s,True,218,9,True,102,False,116,False,5,False,4,6,
227,21,n,True,219,9,False,102,True,117,False,5,False,4,1,
228,421,s,True,220,9,True,103,False,117,False,5,False,4,6,
229,638,n,True,221,9,False,103,True,118,False,5,False,4,1,
230,416,s,True,222,9,True,104,False,118,False,5,False,4,6,
231,513,s,True,223,9,True,105,False,118,False,5,False,4,6,
232,75,n,True,224,9,False,105,True,119,False,5,False,4,1,
233,631,n,True,225,9,False,105,True,120,False,5,False,4,1,
234,484,s,True,226,9,True,106,False,120,False,5,False,4,5,
235,221,s,True,227,9,True,107,False,120,False,5,False,4,6,
236,344,n,True,228,9,False,107,True,121,False,5,False,4,1,
237,568,s,False,228,10,False,107,False,121,True,6,False,4,4,
238,605,n,True,229,10,False,107,True,122,False,6,False,4,1,
239,229,s,True,230,10,True,108,False,122,False,6,False,4,6,
240,573,n,True,231,10,False,108,True,123,False,6,False,4,1,
241,488,s,True,232,10,True,109,False,123,False,6,False,4,6,
242,598,n,True,233,10,False,109,True,124,False,6,False,4,1,
243,129,s,True,234,10,True,110,False,124,False,6,False,4,6,
244,242,n,True,235,10,False,110,True,125,False,6,False,4,1,
245,100,s,True,236,10,True,111,False,125,False,6,False,4,6,
246,19,n,True,237,10,False,111,True,126,False,6,False,4,1,
247,138,s,True,238,10,True,112,False,126,False,6,False,4,5,
248,630,n,True,239,10,False,112,True,127,False,6,False,4,1,
249,266,n,True,240,10,False,112,True,128,False,6,False,4,1,
250,265,n,True,241,10,False,112,True,129,False,6,False,4,1,
251,399,n,True,242,10,False,112,True,130,False,6,False,4,1,
252,544,s,True,243,10,True,113,False,130,False,6,False,4,5,
253,465,s,True,244,10,True,114,False,130,False,6,False,4,6,
254,93,s,True,245,10,True,115,False,130,False,6,False,4,5,
255,626,n,True,246,10,False,115,True,131,False,6,False,4,1,
256,273,n,True,247,10,False,115,True,132,False,6,False,4,1,
257,327,n,True,248,10,False,115,True,133,False,6,False,4,1,
258,245,n,True,249,10,False,115,True,134,False,6,False,4,1,
259,122,s,True,250,10,True,116,False,134,False,6,False,4,5,
260,236,s,True,251,10,True,117,False,134,False,6,False,4,5,
261,428,s,True,252,10,True,118,False,134,False,6,False,4,6,
262,552,s,True,253,10,True,119,False,134,False,6,False,4,5,
263,153,s,True,254,10,True,120,False,134,False,6,False,4,5,
264,50,n,True,255,10,False,120,True,135,False,6,False,4,1,
265,137,s,True,256,10,True,121,False,135,False,6,False,4,6,
266,45,n,True,257,10,False,121,True,136,False,6,False,4,1,
267,478,s,True,258,10,True,122,False,136,False,6,False,4,6,
268,233,s,True,259,10,True,123,False,136,False,6,False,4,5,
269,270,n,True,260,10,False,123,True,137,False,6,False,4,1,
270,251,n,True,261,10,False,123,True,138,False,6,False,4,1,
271,474,s,True,262,10,True,124,False,138,False,6,False,4,5,
272,534,s,True,263,10,True,125,False,138,False,6,False,4,6,
273,11,n,True,264,10,False,125,True,139,False,6,False,4,1,
274,429,s,True,265,10,True,126,False,139,False,6,False,4,6,
275,640,n,True,266,10,False,126,True,140,False,6,False,4,1,
276,545,s,True,267,10,True,127,False,140,False,6,False,4,6,
277,472,s,True,268,10,True,128,False,140,False,6,False,4,6,
278,358,n,True,269,10,False,128,True,141,False,6,False,4,1,
279,203,s,True,270,10,True,129,False,141,False,6,False,4,6,
280,543,n,False,270,11,False,129,False,141,False,6,True,5,3,
281,343,n,True,271,11,False,129,True,142,False,6,False,5,1,
282,268,n,True,272,11,False,129,True,143,False,6,False,5,1,
283,566,n,True,273,11,False,129,True,144,False,6,False,5,2,
284,394,n,True,274,11,False,129,True,145,False,6,False,5,1,
285,461,s,True,275,11,True,130,False,145,False,6,False,5,5,
286,515,s,True,276,11,True,131,False,145,False,6,False,5,5,
287,415,s,True,277,11,True,132,False,145,False,6,False,5,6,
288,118,s,True,278,11,True,133,False,145,False,6,False,5,6,
289,112,s,True,279,11,True,134,False,145,False,6,False,5,6,
290,316,n,True,280,11,False,134,True,146,False,6,False,5,1,
291,131,n,False,280,12,False,134,False,146,False,6,True,6,3,
292,505,s,True,281,12,True,135,False,146,False,6,False,6,6,
293,635,n,True,282,12,False,135,True,147,False,6,False,6,1,
294,610,n,True,283,12,False,135,True,148,False,6,False,6,1,
295,44,n,True,284,12,False,135,True,149,False,6,False,6,1,
296,99,s,True,285,12,True,136,False,149,False,6,False,6,6,
297,184,s,True,286,12,True,137,False,149,False,6,False,6,5,
298,541,s,True,287,12,True,138,False,149,False,6,False,6,5,
299,46,n,True,288,12,False,138,True,150,False,6,False,6,1,
300,368,n,True,289,12,False,138,True,151,False,6,False,6,1,
301,371,n,True,290,12,False,138,True,152,False,6,False,6,1,
302,234,s,True,291,12,True,139,False,152,False,6,False,6,6,
303,313,n,True,292,12,False,139,True,153,False,6,False,6,1,
304,252,n,True,293,12,False,139,True,154,False,6,False,6,1,
305,195,s,True,294,12,True,140,False,154,False,6,False,6,6,
306,361,n,True,295,12,False,140,True,155,False,6,False,6,1,
307,482,s,True,296,12,True,141,False,155,False,6,False,6,5,
308,632,n,True,297,12,False,141,True,156,False,6,False,6,1,
309,508,s,True,298,12,True,142,False,156,False,6,False,6,6,
310,469,s,True,299,12,True,143,False,156,False,6,False,6,6,
311,12,n,True,300,12,False,143,True,157,False,6,False,6,1,
312,537,s,True,301,12,True,144,False,157,False,6,False,6,5,
313,216,s,True,302,12,True,145,False,157,False,6,False,6,6,
314,187,s,True,303,12,True,146,False,157,False,6,False,6,5,
315,532,s,True,304,12,True,147,False,157,False,6,False,6,6,
316,430,s,True,305,12,True,148,False,157,False,6,False,6,6,
317,205,s,True,306,12,True,149,False,157,False,6,False,6,5,
318,458,s,True,307,12,True,150,False,157,False,6,False,6,6,
319,628,n,True,308,12,False,150,True,158,False,6,False,6,1,
320,145,s,True,309,12,True,151,False,158,False,6,False,6,5,
321,13,n,True,310,12,False,151,True,159,False,6,False,6,1,
322,211,s,True,311,12,True,152,False,159,False,6,False,6,5,
323,420,s,True,312,12,True,153,False,159,False,6,False,6,5,
324,60,n,True,313,12,False,153,True,160,False,6,False,6,1,
325,529,s,True,314,12,True,154,False,160,False,6,False,6,5,
326,310,n,True,315,12,False,154,True,161,False,6,False,6,1,
327,516,s,True,316,12,True,155,False,161,False,6,False,6,6,
328,105,s,True,317,12,True,156,False,161,False,6,False,6,6,
329,74,n,True,318,12,False,156,True,162,False,6,False,6,1,
330,147,s,True,319,12,True,157,False,162,False,6,False,6,6,
331,323,n,True,320,12,False,157,True,163,False,6,False,6,1,
332,157,s,True,321,12,True,158,False,163,False,6,False,6,6,
333,452,s,True,322,12,True,159,False,163,False,6,False,6,6,
334,161,s,True,323,12,True,160,False,163,False,6,False,6,6,
335,285,n,True,324,12,False,160,True,164,False,6,False,6,1,
336,214,s,True,325,12,True,161,False,164,False,6,False,6,5,
337,127,s,True,326,12,True,162,False,164,False,6,False,6,5,
338,235,s,True,327,12,True,163,False,164,False,6,False,6,6,
339,101,s,True,328,12,True,164,False,164,False,6,False,6,6,
340,104,s,True,329,12,True,165,False,164,False,6,False,6,4,
341,558,s,True,330,12,True,166,False,164,False,6,False,6,5,
342,73,n,True,331,12,False,166,True,165,False,6,False,6,1,
343,198,s,True,332,12,True,167,False,165,False,6,False,6,6,
344,108,s,True,333,12,True,168,False,165,False,6,False,6,6,
345,561,n,True,334,12,False,168,True,166,False,6,False,6,1,
346,579,n,True,335,12,False,168,True,167,False,6,False,6,1,
347,62,n,True,336,12,False,168,True,168,False,6,False,6,1,
348,123,s,True,337,12,True,169,False,168,False,6,False,6,6,
349,159,s,True,338,12,True,170,False,168,False,6,False,6,6,
350,325,s,False,338,13,False,170,False,168,True,7,False,6,4,
351,473,s,True,339,13,True,171,False,168,False,7,False,6,6,
352,309,n,True,340,13,False,171,True,169,False,7,False,6,1,
353,540,s,True,341,13,True,172,False,169,False,7,False,6,6,
354,174,s,True,342,13,True,173,False,169,False,7,False,6,5,
355,36,n,True,343,13,False,173,True,170,False,7,False,6,1,
356,612,n,True,344,13,False,173,True,171,False,7,False,6,1,
357,51,n,True,345,13,False,173,True,172,False,7,False,6,1,
358,212,s,True,346,13,True,174,False,172,False,7,False,6,5,
359,126,s,True,347,13,True,175,False,172,False,7,False,6,6,
360,587,n,True,348,13,False,175,True,173,False,7,False,6,1,
361,257,n,True,349,13,False,175,True,174,False,7,False,6,1,
362,577,n,True,350,13,False,175,True,175,False,7,False,6,1,
363,333,n,True,351,13,False,175,True,176,False,7,False,6,1,
364,419,s,True,352,13,True,176,False,176,False,7,False,6,6,
365,59,n,True,353,13,False,176,True,177,False,7,False,6,1,
366,189,s,True,354,13,True,177,False,177,False,7,False,6,6,
367,284,n,True,355,13,False,177,True,178,False,7,False,6,1,
368,468,s,True,356,13,True,178,False,178,False,7,False,6,6,
369,200,s,True,357,13,True,179,False,178,False,7,False,6,5,
370,283,n,True,358,13,False,179,True,179,False,7,False,6,1,
371,539,s,True,359,13,True,180,False,179,False,7,False,6,5,
372,237,s,True,360,13,True,181,False,179,False,7,False,6,6,
373,408,s,True,361,13,True,182,False,179,False,7,False,6,6,
374,49,n,True,362,13,False,182,True,180,False,7,False,6,1,
375,14,n,True,363,13,False,182,True,181,False,7,False,6,1,
376,32,n,True,364,13,False,182,True,182,False,7,False,6,1,
377,354,n,True,365,13,False,182,True,183,False,7,False,6,1,
378,438,s,True,366,13,True,183,False,183,False,7,False,6,6,
379,286,n,True,367,13,False,183,True,184,False,7,False,6,1,
380,171,s,True,368,13,True,184,False,184,False,7,False,6,6,
381,375,n,True,369,13,False,184,True,185,False,7,False,6,1,
382,509,s,True,370,13,True,185,False,185,False,7,False,6,6,
383,435,s,True,371,13,True,186,False,185,False,7,False,6,6,
384,363,n,True,372,13,False,186,True,186,False,7,False,6,1,
385,555,s,True,373,13,True,187,False,186,False,7,False,6,6,
386,176,s,True,374,13,True,188,False,186,False,7,False,6,6,
387,124,s,True,375,13,True,189,False,186,False,7,False,6,6,
388,263,n,True,376,13,False,189,True,187,False,7,False,6,1,
389,300,n,True,377,13,False,189,True,188,False,7,False,6,1,
390,8,n,True,378,13,False,189,True,189,False,7,False,6,1,
391,432,s,True,379,13,True,190,False,189,False,7,False,6,6,
392,563,n,True,380,13,False,190,True,190,False,7,False,6,1,
393,498,s,True,381,13,True,191,False,190,False,7,False,6,6,
394,119,s,True,382,13,True,192,False,190,False,7,False,6,6,
395,500,s,True,383,13,True,193,False,190,False,7,False,6,5,
396,282,n,True,384,13,False,193,True,191,False,7,False,6,1,
397,89,s,True,385,13,True,194,False,191,False,7,False,6,6,
398,370,n,True,386,13,False,194,True,192,False,7,False,6,1,
399,396,n,True,387,13,False,194,True,193,False,7,False,6,1,
400,616,n,True,388,13,False,194,True,194,False,7,False,6,1,
401,178,s,True,389,13,True,195,False,194,False,7,False,6,6,
402,386,n,True,390,13,False,195,True,195,False,7,False,6,1,
403,225,s,True,391,13,True,196,False,195,False,7,False,6,6,
404,466,s,True,392,13,True,197,False,195,False,7,False,6,6,
405,600,n,True,393,13,False,197,True,196,False,7,False,6,1,
406,597,n,True,394,13,False,197,True,197,False,7,False,6,1,
407,629,n,True,395,13,False,197,True,198,False,7,False,6,1,
408,48,n,True,396,13,False,197,True,199,False,7,False,6,1,
409,258,n,True,397,13,False,197,True,200,False,7,False,6,1,
410,201,s,True,398,13,True,198,False,200,False,7,False,6,5,
411,538,s,True,399,13,True,199,False,200,False,7,False,6,6,
412,560,s,True,400,13,True,200,False,200,False,7,False,6,6,
413,307,n,True,401,13,False,200,True,201,False,7,False,6,1,
414,442,s,True,402,13,True,201,False,201,False,7,False,6,5,
415,434,s,True,403,13,True,202,False,201,False,7,False,6,6,
416,194,s,True,404,13,True,203,False,201,False,7,False,6,5,
417,38,n,True,405,13,False,203,True,202,False,7,False,6,1,
418,551,s,True,406,13,True,204,False,202,False,7,False,6,5,
419,81,s,True,407,13,True,205,False,202,False,7,False,6,6,
420,128,s,True,408,13,True,206,False,202,False,7,False,6,6,
421,143,s,True,409,13,True,207,False,202,False,7,False,6,6,
422,259,s,False,409,14,False,207,False,202,True,8,False,6,4,
423,454,s,True,410,14,True,208,False,202,False,8,False,6,6,
424,486,s,True,411,14,True,209,False,202,False,8,False,6,5,
425,578,n,True,412,14,False,209,True,203,False,8,False,6,1,
426,191,s,True,413,14,True,210,False,203,False,8,False,6,6,
427,321,n,True,414,14,False,210,True,204,False,8,False,6,1,
428,366,n,True,415,14,False,210,True,205,False,8,False,6,1,
429,31,n,True,416,14,False,210,True,206,False,8,False,6,1,
430,167,s,True,417,14,True,211,False,206,False,8,False,6,6,
431,448,s,True,418,14,True,212,False,206,False,8,False,6,6,
432,426,s,True,419,14,True,213,False,206,False,8,False,6,6,
433,6,n,True,420,14,False,213,True,207,False,8,False,6,1,
434,156,s,True,421,14,True,214,False,207,False,8,False,6,6,
435,230,s,True,422,14,True,215,False,207,False,8,False,6,6,
436,427,s,True,423,14,True,216,False,207,False,8,False,6,6,
437,209,s,True,424,14,True,217,False,207,False,8,False,6,6,
438,320,n,True,425,14,False,217,True,208,False,8,False,6,1,
439,39,n,True,426,14,False,217,True,209,False,8,False,6,1,
440,91,s,True,427,14,True,218,False,209,False,8,False,6,6,
441,345,n,True,428,14,False,218,True,210,False,8,False,6,1,
442,471,s,True,429,14,True,219,False,210,False,8,False,6,6,
443,425,s,True,430,14,True,220,False,210,False,8,False,6,6,
444,582,n,True,431,14,False,220,True,211,False,8,False,6,1,
445,296,n,True,432,14,False,220,True,212,False,8,False,6,1,
