Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
15,7,n,1,15,1,False,159,1,70,False,14,False,9,
88,7,n,1,83,6,False,,1,,False,,False,,
95,7,n,1,89,7,False,,1,,False,,False,,
104,7,n,1,97,8,False,,1,,False,,False,,
118,7,n,1,110,9,False,,1,,False,,False,,
132,7,n,1,123,10,False,,1,,False,,False,,
138,7,n,1,129,10,False,,1,,False,,False,,
89,8,n,1,84,6,False,,1,,False,,False,,
120,8,n,1,112,9,False,,1,,False,,False,,
155,8,n,1,146,10,False,,1,,False,,False,,
240,8,n,1,224,17,False,,1,,False,,False,,
244,8,n,1,228,17,False,,1,,False,,False,,
264,8,n,1,248,17,False,,1,,False,,False,,
274,8,n,1,257,18,False,,1,,False,,False,,
36,9,n,1,34,3,False,,1,,False,,False,,
52,9,n,1,49,4,False,,1,,False,,False,,
133,9,n,1,124,10,False,,1,,False,,False,,
141,9,n,1,132,10,False,,1,,False,,False,,
225,9,n,1,209,17,False,,1,,False,,False,,
254,9,n,1,238,17,False,,1,,False,,False,,
291,9,n,1,272,20,False,,1,,False,,False,,
9,10,n,1,9,1,False,,1,,False,,False,,
33,10,n,1,32,2,False,,1,,False,,False,,
39,10,n,1,37,3,False,,1,,False,,False,,
59,10,n,1,56,4,False,,1,,False,,False,,
78,10,n,1,73,6,False,,1,,False,,False,,
228,10,n,1,212,17,False,,1,,False,,False,,
287,10,n,1,269,19,False,,1,,False,,False,,
22,11,n,1,22,1,False,,1,,False,,False,,
61,11,n,1,58,4,False,,1,,False,,False,,
219,11,n,1,203,17,False,,1,,False,,False,,
232,11,n,1,216,17,False,,1,,False,,False,,
242,11,n,1,226,17,False,,1,,False,,False,,
257,11,n,1,241,17,False,,1,,False,,False,,
269,11,n,1,253,17,False,,1,,False,,False,,
10,12,n,1,10,1,False,,1,,False,,False,,
16,12,n,1,16,1,False,,1,,False,,False,,
71,12,n,1,68,4,False,,1,,False,,False,,
149,12,n,1,140,10,False,,1,,False,,False,,
206,12,n,1,191,16,False,,1,,False,,False,,
259,12,n,1,243,17,False,,1,,False,,False,,
295,12,n,1,275,21,False,,1,,False,,False,,
20,13,s,1,20,1,1,,False,,False,,False,,
51,13,s,1,48,4,1,,False,,False,,False,,
135,13,s,1,126,10,1,,False,,False,,False,,
169,13,s,1,157,13,1,,False,,False,,False,,
172,13,s,1,160,13,1,,False,,False,,False,,
177,13,s,1,165,13,1,,False,,False,,False,,
260,13,s,1,244,17,1,,False,,False,,False,,
7,14,s,1,7,1,1,,False,,False,,False,,
17,14,s,1,17,1,1,,False,,False,,False,,
66,14,s,1,63,4,1,,False,,False,,False,,
119,14,s,1,111,9,1,,False,,False,,False,,
180,14,s,1,168,13,1,,False,,False,,False,,
220,14,s,1,204,17,1,,False,,False,,False,,
325,14,s,1,305,21,1,,False,,False,,False,,
31,15,s,1,30,2,1,,False,,False,,False,,
159,15,s,1,150,10,1,,False,,False,,False,,
247,15,s,1,231,17,1,,False,,False,,False,,
256,15,s,1,240,17,1,,False,,False,,False,,
271,15,s,1,255,17,1,,False,,False,,False,,
310,15,s,1,290,21,1,,False,,False,,False,,
335,15,s,1,313,23,1,,False,,False,,False,,
12,16,s,1,12,1,1,,False,,False,,False,,
41,16,s,1,39,3,1,,False,,False,,False,,
117,16,s,1,109,9,1,,False,,False,,False,,
156,16,s,1,147,10,1,,False,,False,,False,,
161,16,s,1,151,11,1,,False,,False,,False,,
178,16,s,1,166,13,1,,False,,False,,False,,
186,16,s,1,174,13,1,,False,,False,,False,,
19,17,s,1,19,1,1,,False,,False,,False,,
32,17,s,1,31,2,1,,False,,False,,False,,
73,17,s,1,69,5,1,,False,,False,,False,,
109,17,s,1,102,8,1,,False,,False,,False,,
125,17,s,1,117,9,1,,False,,False,,False,,
