"","X.1","Ensayo","Estimulo","Respuesta","Correcto","Aciertos","Errores","Hits","ContadorH","Rechazos","ContadorR","Falsas.alarmas","ContadorF","Omisiones","ContadorM","Confidence","RTime1","RTime1b","RTime2","Color","X","facilidad","senal","tipo","choice","outcome","Exito","HR6","FR6","HR5","FR5","HR4","FR4","HR3","FR3","HR2","FR2","HR1","FR1"
"254",254,253,335,"n","False",151,103,"False",79,"False",72,"False",50,"True",53,1,2.24855899811,0.747375011444,0.301008939743,"Purpura",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"255",255,254,251,"s","False",151,104,"False",79,"False",72,"True",51,"False",53,5,2.45368289948,0.953433990479,1.60397601128,"Naranja",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"256",256,255,189,"n","True",152,104,"False",79,"True",73,"False",51,"False",53,1,2.25336813927,0.752295017242,0.301002025604,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"257",257,256,276,"n","True",153,104,"False",79,"True",74,"False",51,"False",53,2,3.4571211338,1.95591402054,0.401196956635,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"258",258,257,145,"n","False",153,105,"False",79,"False",74,"False",51,"True",54,3,3.25553488731,1.75437688828,0.300786018372,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"259",259,258,485,"n","True",154,105,"False",79,"True",75,"False",51,"False",54,1,2.84981203079,1.34939289093,0.401265144348,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"260",260,259,636,"n","True",155,105,"False",79,"True",76,"False",51,"False",54,1,1.64706897736,0.145926952362,0.300909042358,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"261",261,260,289,"n","True",156,105,"False",79,"True",77,"False",51,"False",54,1,2.15394282341,0.653503894806,0.50147986412,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"262",262,261,146,"s","True",157,105,"True",80,"False",77,"False",51,"False",54,6,1.73895215988,0.237910032272,0.70231294632,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"263",263,262,397,"s","True",158,105,"True",81,"False",77,"False",51,"False",54,6,1.64739394188,0.146251916885,0.200666189194,"Azul",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"264",264,263,41,"s","True",159,105,"True",82,"False",77,"False",51,"False",54,6,1.64706993103,0.146161079407,0.501504182816,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"265",265,264,640,"n","True",160,105,"False",82,"True",78,"False",51,"False",54,1,1.84712314606,0.345934152603,0.601629018784,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"266",266,265,624,"n","True",161,105,"False",82,"True",79,"False",51,"False",54,1,1.6516289711,0.150532007217,0.200550794601,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"267",267,266,245,"n","True",162,105,"False",82,"True",80,"False",51,"False",54,1,2.24881196022,0.747730016708,0.802063941956,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"268",268,267,27,"n","False",162,106,"False",82,"False",80,"False",51,"True",55,1,1.85262012482,0.351471185684,0.501448869705,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"269",269,268,137,"s","True",163,106,"True",83,"False",80,"False",51,"False",55,6,2.34173488617,0.840629816055,0.701858043671,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"270",270,269,390,"s","True",164,106,"True",84,"False",80,"False",51,"False",55,5,1.65104413033,0.150449037552,1.20297503471,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"271",271,270,509,"n","True",165,106,"False",84,"True",81,"False",51,"False",55,1,1.64821600914,0.147117137909,0.300849914551,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"272",272,271,50,"n","False",165,107,"False",84,"False",81,"False",51,"True",56,1,3.24995207787,1.74890589714,0.902194976807,"Verde",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"273",273,272,257,"s","False",165,108,"False",84,"False",81,"True",52,"False",56,6,6.06246709824,4.56136703491,0.501369953156,"Naranja",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"274",274,273,280,"n","True",166,108,"False",84,"True",82,"False",52,"False",56,1,1.65269804001,0.15154004097,1.1027200222,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"275",275,274,626,"n","True",167,108,"False",84,"True",83,"False",52,"False",56,2,2.34865403175,0.847554922104,1.20321989059,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"276",276,275,510,"n","True",168,108,"False",84,"True",84,"False",52,"False",56,1,1.6377158165,0.13659620285,1.20434999466,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"277",277,276,103,"n","False",168,109,"False",84,"False",84,"False",52,"True",57,3,2.95587205887,1.45535707474,0.201081991196,"Azul",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"278",278,277,635,"n","True",169,109,"False",84,"True",85,"False",52,"False",57,1,1.94742512703,0.446300983429,0.301311016083,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"279",279,278,118,"n","False",169,110,"False",84,"False",85,"False",52,"True",58,2,2.24829411507,0.747140169144,0.300833940506,"Purpura",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"280",280,279,430,"s","True",170,110,"True",85,"False",85,"False",52,"False",58,5,1.94775891304,0.446574926376,0.903053045273,"Azul",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"281",281,280,398,"n","False",170,111,"False",85,"False",85,"False",52,"True",59,1,2.65027594566,1.14918994904,0.401019096375,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"282",282,281,237,"n","True",171,111,"False",85,"True",86,"False",52,"False",59,1,2.94342207909,1.4422981739,0.40155005455,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"283",283,282,213,"s","False",171,112,"False",85,"False",86,"True",53,"False",59,4,3.0550339222,1.55397295952,2.00580406189,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"284",284,283,294,"n","True",172,112,"False",85,"True",87,"False",53,"False",59,1,1.65152311325,0.150366067886,1.30328392982,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"285",285,284,182,"n","True",173,112,"False",85,"True",88,"False",53,"False",59,1,1.64816188812,0.147032976151,0.702253103256,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"286",286,285,488,"n","True",174,112,"False",85,"True",89,"False",53,"False",59,1,1.6377389431,0.136693000793,0.401052951813,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"287",287,286,331,"s","True",175,112,"True",86,"False",89,"False",53,"False",59,5,3.05023598671,1.54890584946,0.501569032669,"Verde",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"288",288,287,346,"s","True",176,112,"True",87,"False",89,"False",53,"False",59,5,2.05150794983,0.551035881042,0.401683092117,"Azul",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"289",289,288,30,"n","False",176,113,"False",87,"False",89,"False",53,"True",60,2,3.45605301857,1.95494604111,0.601738929749,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"290",290,289,76,"n","False",176,114,"False",87,"False",89,"False",53,"True",61,1,2.65510201454,1.15400004387,0.300961017609,"Verde",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"291",291,290,70,"n","False",176,115,"False",87,"False",89,"False",53,"True",62,1,2.95588111877,1.4546790123,1.10310292244,"Purpura",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"292",292,291,126,"n","False",176,116,"False",87,"False",89,"False",53,"True",63,1,2.25421404839,0.753037929535,0.301358222961,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"293",293,292,51,"s","True",177,116,"True",88,"False",89,"False",53,"False",63,5,4.2536919117,2.752617836,0.701893091202,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"294",294,293,388,"n","False",177,117,"False",88,"False",89,"False",53,"True",64,2,2.54922604561,1.04815888405,0.501431941986,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"295",295,294,168,"n","True",178,117,"False",88,"True",90,"False",53,"False",64,1,1.65111804008,0.14998793602,0.300697088242,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"296",296,295,622,"n","True",179,117,"False",88,"True",91,"False",53,"False",64,1,1.647990942,0.146774053574,0.401156902313,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"297",297,296,320,"n","True",180,117,"False",88,"True",92,"False",53,"False",64,3,3.75677800179,2.2555668354,0.401149988174,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"298",298,297,400,"n","False",180,118,"False",88,"False",92,"False",53,"True",65,2,4.45385789871,2.95277094841,0.201097011566,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"299",299,298,2,"s","True",181,118,"True",89,"False",92,"False",53,"False",65,5,1.65231490135,0.151153802872,0.60135602951,"Verde",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"300",300,299,411,"s","True",182,118,"True",90,"False",92,"False",53,"False",65,6,1.64807081223,0.146973133087,0.200524091721,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"301",301,300,628,"s","False",182,119,"False",90,"False",92,"True",54,"False",65,6,1.64701795578,0.145961046219,0.601541042328,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"302",302,301,225,"n","True",183,119,"False",90,"True",93,"False",54,"False",65,3,2.55488586426,1.05376386642,2.20556402206,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"303",303,302,512,"n","True",184,119,"False",90,"True",94,"False",54,"False",65,1,6.05810904503,4.55700802803,0.401187896729,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"304",304,303,253,"n","True",185,119,"False",90,"True",95,"False",54,"False",65,1,1.85201907158,0.350908041,0.802067995071,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"305",305,304,230,"n","True",186,119,"False",90,"True",96,"False",54,"False",65,1,2.05248308182,0.551425933838,0.401118040085,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"306",306,305,207,"s","False",186,120,"False",90,"False",96,"True",55,"False",65,4,2.14173817635,0.640647172928,0.401117086411,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"307",307,306,136,"s","True",187,120,"True",91,"False",96,"False",55,"False",65,6,1.65274095535,0.151631832123,0.401526927948,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"308",308,307,479,"s","True",188,120,"True",92,"False",96,"False",55,"False",65,6,1.65051984787,0.149988174438,0.200655937195,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"309",309,308,301,"n","True",189,120,"False",92,"True",97,"False",55,"False",65,2,1.64816308022,0.147094964981,2.40635895729,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"310",310,309,96,"n","False",189,121,"False",92,"False",97,"False",55,"True",66,3,1.65372085571,0.152610063553,1.60442018509,"Purpura",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"311",311,310,200,"n","True",190,121,"False",92,"True",98,"False",55,"False",66,1,2.05373001099,0.553503990173,0.401127099991,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"312",312,311,220,"n","True",191,121,"False",92,"True",99,"False",55,"False",66,1,1.65086603165,0.149811983109,0.401165962219,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"313",313,312,399,"s","True",192,121,"True",93,"False",99,"False",55,"False",66,6,3.45194220543,1.95072412491,0.501953125,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"314",314,313,480,"s","True",193,121,"True",94,"False",99,"False",55,"False",66,6,1.65049314499,0.149936914444,0.802267074585,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"315",315,314,259,"n","True",194,121,"False",94,"True",100,"False",55,"False",66,1,2.85509204865,1.35402703285,5.41249394417,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"316",316,315,216,"n","True",195,121,"False",94,"True",101,"False",55,"False",66,2,2.04165697098,0.540456056595,0.602164983749,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"317",317,316,74,"n","False",195,122,"False",94,"False",101,"False",55,"True",67,2,1.63919997215,0.138052940369,0.501601934433,"Azul",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"318",318,317,508,"n","True",196,122,"False",94,"True",102,"False",55,"False",67,1,2.95420098305,1.4536819458,3.40842413902,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"319",319,318,557,"n","True",197,122,"False",94,"True",103,"False",55,"False",67,3,2.85028481483,1.34912586212,2.20578193665,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"320",320,319,603,"n","True",198,122,"False",94,"True",104,"False",55,"False",67,3,3.65157604218,2.15040397644,0.802375078201,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"321",321,320,447,"n","False",198,123,"False",94,"False",104,"False",55,"True",68,1,2.54912996292,1.04795002937,0.802135944366,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"322",322,321,371,"s","True",199,123,"True",95,"False",104,"False",55,"False",68,6,2.24805402756,0.746875047684,0.501435041428,"Azul",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"323",323,322,515,"n","True",200,123,"False",95,"True",105,"False",55,"False",68,2,2.45279312134,0.952208042145,0.501305103302,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"324",324,323,159,"s","True",201,123,"True",96,"False",105,"False",55,"False",68,6,4.45882606506,2.95775604248,0.401511907578,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"325",325,324,412,"n","False",201,124,"False",96,"False",105,"False",55,"True",69,2,2.95386004448,1.45340394974,0.401309967041,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"326",326,325,282,"s","False",201,125,"False",96,"False",105,"True",56,"False",69,5,3.25469493866,1.75360989571,0.601739883423,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"327",327,326,364,"s","True",202,125,"True",97,"False",105,"False",56,"False",69,5,1.74774289131,0.246697902679,0.40100479126,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"328",328,327,84,"s","True",203,125,"True",98,"False",105,"False",56,"False",69,5,1.64814686775,0.147068023682,0.300768136978,"Azul",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"329",329,328,228,"s","False",203,126,"False",98,"False",105,"True",57,"False",69,6,1.65157294273,0.150501012802,1.50389003754,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"330",330,329,495,"s","False",203,127,"False",98,"False",105,"True",58,"False",69,6,2.04921293259,0.548034906387,0.501196146011,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"331",331,330,417,"s","True",204,127,"True",99,"False",105,"False",58,"False",69,6,1.65055704117,0.150000095367,0.200664997101,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"332",332,331,127,"s","True",205,127,"True",100,"False",105,"False",58,"False",69,6,1.65161800385,0.150425195694,0.701955080032,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"333",333,332,39,"s","True",206,127,"True",101,"False",105,"False",58,"False",69,6,1.65269494057,0.151631116867,0.300912857056,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"334",334,333,633,"s","False",206,128,"False",101,"False",105,"True",59,"False",69,5,1.75351190567,0.252393007278,1.00237894058,"Verde",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"335",335,334,142,"s","True",207,128,"True",102,"False",105,"False",59,"False",69,6,2.44221520424,0.941053152084,0.601984977722,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"336",336,335,304,"n","True",208,128,"False",102,"True",106,"False",59,"False",69,1,2.34954380989,0.848354816437,0.300884962082,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"337",337,336,436,"s","True",209,128,"True",103,"False",106,"False",59,"False",69,5,1.64734506607,0.146442890167,0.300860881805,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"338",338,337,525,"n","True",210,128,"False",103,"True",107,"False",59,"False",69,1,1.64811515808,0.147041082382,1.50377392769,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"339",339,338,455,"n","False",210,129,"False",103,"False",107,"False",59,"True",70,1,1.65435600281,0.153155088425,0.601350069046,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"340",340,339,459,"n","False",210,130,"False",103,"False",107,"False",59,"True",71,1,1.64641785622,0.145723819733,0.501513004303,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"341",341,340,543,"n","True",211,130,"False",103,"True",108,"False",59,"False",71,3,4.95950818062,3.4583029747,0.70220208168,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"342",342,341,494,"n","True",212,130,"False",103,"True",109,"False",59,"False",71,1,1.64884591103,0.147738933563,0.401825904846,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"343",343,342,460,"s","True",213,130,"True",104,"False",109,"False",59,"False",71,6,1.94785404205,0.44665312767,0.401611089706,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"344",344,343,571,"s","False",213,131,"False",104,"False",109,"True",60,"False",71,6,1.83763217926,0.336502075195,0.902611970901,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"345",345,344,92,"s","True",214,131,"True",105,"False",109,"False",60,"False",71,6,1.95226502419,0.451105833054,1.30339312553,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"346",346,345,45,"s","True",215,131,"True",106,"False",109,"False",60,"False",71,5,2.33916378021,0.838051080704,0.40119600296,"Azul",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"347",347,346,504,"s","False",215,132,"False",106,"False",109,"True",61,"False",71,5,1.94902014732,0.447870016098,0.501241922379,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"348",348,347,379,"s","True",216,132,"True",107,"False",109,"False",61,"False",71,4,1.64738798141,0.146217107773,2.60665416718,"Verde",NA,"muchos","senal","3 BS",1,4,1,"0","0","0","0","1","0","1","0","1","0","1","0"
"349",349,348,517,"n","True",217,132,"False",107,"True",110,"False",61,"False",71,1,5.35511898994,3.85398793221,0.200664997101,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"350",350,349,197,"s","False",217,133,"False",107,"False",110,"True",62,"False",71,6,1.853276968,0.352149009705,0.401221990585,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"351",351,350,336,"n","False",217,134,"False",107,"False",110,"False",62,"True",72,1,1.64697313309,0.145823001862,0.101845979691,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"352",352,351,185,"n","True",218,134,"False",107,"True",111,"False",62,"False",72,2,2.25213813782,0.751585960388,0.401170015335,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"353",353,352,319,"n","True",219,134,"False",107,"True",112,"False",62,"False",72,1,1.65170001984,0.150593042374,4.11011600494,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"354",354,353,278,"n","True",220,134,"False",107,"True",113,"False",62,"False",72,1,2.65469908714,1.15352797508,0.501466035843,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"355",355,354,456,"s","True",221,134,"True",108,"False",113,"False",62,"False",72,6,1.63773488998,0.13667178154,0.30074596405,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"356",356,355,389,"s","True",222,134,"True",109,"False",113,"False",62,"False",72,5,2.85652089119,1.3553378582,0.701829195023,"Verde",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"357",357,356,497,"s","False",222,135,"False",109,"False",113,"True",63,"False",72,6,2.24946713448,0.748387098312,0.501561880112,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"358",358,357,535,"n","True",223,135,"False",109,"True",114,"False",63,"False",72,1,1.94757699966,0.446508169174,1.80430006981,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"359",359,358,362,"n","False",223,136,"False",109,"False",114,"False",63,"True",73,1,1.84713697433,0.345978021622,0.401123046875,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"360",360,359,104,"n","False",223,137,"False",109,"False",114,"False",63,"True",74,1,1.65208005905,0.150923013687,0.90239906311,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"361",361,360,83,"s","True",224,137,"True",110,"False",114,"False",63,"False",74,6,1.64787483215,0.146747112274,0.300986051559,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"362",362,361,386,"s","True",225,137,"True",111,"False",114,"False",63,"False",74,5,2.25153803825,0.750975131989,0.501214027405,"Verde",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"363",363,362,484,"s","False",225,138,"False",111,"False",114,"True",64,"False",74,6,1.65330314636,0.152110099792,0.301038980484,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"364",364,363,134,"s","True",226,138,"True",112,"False",114,"False",64,"False",74,6,1.65155506134,0.150496006012,0.300763130188,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"365",365,364,266,"s","False",226,139,"False",112,"False",114,"True",65,"False",74,6,1.64697098732,0.145807027817,0.801944971085,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"366",366,365,630,"n","True",227,139,"False",112,"True",115,"False",65,"False",74,1,1.64707994461,0.145974874496,0.400988817215,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"367",367,366,133,"s","True",228,139,"True",113,"False",115,"False",65,"False",74,5,1.75245690346,0.251358032227,0.902489185333,"Verde",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"368",368,367,565,"n","True",229,139,"False",113,"True",116,"False",65,"False",74,1,1.64810395241,0.14692401886,0.300873041153,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"369",369,368,81,"n","False",229,140,"False",113,"False",116,"False",65,"True",75,1,1.64739894867,0.146226882935,0.401158094406,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"370",370,369,491,"s","False",229,141,"False",113,"False",116,"True",66,"False",75,4,1.64752388,0.146414995193,4.41050410271,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"371",371,370,546,"s","False",229,142,"False",113,"False",116,"True",67,"False",75,5,1.95111703873,0.450643062592,0.501266956329,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"372",372,371,54,"n","False",229,143,"False",113,"False",116,"False",67,"True",76,1,1.64711594582,0.145958900452,0.100461006165,"Purpura",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"373",373,372,324,"n","False",229,144,"False",113,"False",116,"False",67,"True",77,2,2.25147414207,0.75076007843,1.00262594223,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
