Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, Correcto, OpcionPredicha, Aciertos, Errores, RTime1, RTime2, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
45,24,1 AS-AN,Right,right,AS,1,1,21,4,2.13548898697,0.134316921234,1,21,1,21,0,4,0,4
46,144,5 AS-BS,Both,right,AS,NA,1,21,4,2.53635597229,0.535861968994,NA,21,NA,21,NA,4,NA,4
47,176,6 AN-BN,None,left,BN,NA,1,21,4,2.42025494576,0.419881105423,NA,21,NA,21,NA,4,NA,4
48,19,1 AS-AN,Left,left,AS,1,1,22,4,2.43188500404,0.430622816086,1,22,1,22,0,4,0,4
49,181,6 AN-BN,None,right,BN,NA,1,22,4,2.41982698441,0.419473171234,NA,22,NA,22,NA,4,NA,4
50,32,1 AS-AN,Right,right,AS,1,1,23,4,2.43673205376,0.436281919479,1,23,1,23,0,4,0,4
51,72,2 AS-BN,Right,right,AS,1,1,24,4,2.42017602921,0.419761180878,1,24,1,24,0,4,0,4
52,163,6 AN-BN,None,right,BN,NA,1,24,4,2.5366590023,0.536232948303,NA,24,NA,24,NA,4,NA,4
53,173,6 AN-BN,None,right,BN,NA,1,24,4,2.52006602287,0.519681930542,NA,24,NA,24,NA,4,NA,4
54,226,6 AN-BN,None,right,BN,NA,1,24,4,2.43647193909,0.435165882111,NA,24,NA,24,NA,4,NA,4
55,96,2 AS-BN,Right,right,AS,1,1,25,4,2.52051377296,0.519832134247,1,25,1,25,0,4,0,4
56,30,1 AS-AN,Right,right,AS,1,1,26,4,2.73522210121,0.73388004303,1,26,1,26,0,4,0,4
57,168,6 AN-BN,None,left,BN,NA,1,26,4,2.51969599724,0.519271850586,NA,26,NA,26,NA,4,NA,4
58,46,3 BS-BN,Right,right,BS,1,1,27,4,2.41939091682,0.418937921524,1,27,1,27,0,4,0,4
59,235,3 BS-BN,Right,right,BS,1,1,27,4,2.13615298271,0.135083913803,1,27,1,27,0,4,0,4
60,134,5 AS-BS,Both,right,AS,NA,1,27,4,2.41952800751,0.419168949127,NA,27,NA,27,NA,4,NA,4
61,220,5 AS-BS,Both,right,AS,NA,1,27,4,2.1358191967,0.135358095169,NA,27,NA,27,NA,4,NA,4
62,238,5 AS-BS,Both,right,AS,NA,1,27,4,2.11918091774,0.118829011917,NA,27,NA,27,NA,4,NA,4
63,242,5 AS-BS,Both,right,AS,NA,1,27,4,2.13644504547,0.135679006577,NA,27,NA,27,NA,4,NA,4
64,263,5 AS-BS,Both,left,AS,NA,1,27,4,2.31934213638,0.318691968918,NA,27,NA,27,NA,4,NA,4
65,133,5 AS-BS,Both,right,BS,NA,0,27,4,2.33617401123,0.33486199379,NA,27,NA,27,NA,4,NA,4
66,29,1 AS-AN,Left,left,AS,1,1,28,4,2.41957187653,0.418947935104,1,28,1,28,0,4,0,4
67,129,5 AS-BS,Both,right,BS,NA,0,28,4,2.23270797729,0.23136806488,NA,28,NA,28,NA,4,NA,4
68,174,6 AN-BN,None,right,AN,NA,0,28,4,2.4365530014,0.435132026672,NA,28,NA,28,NA,4,NA,4
69,241,6 AN-BN,None,left,AN,NA,0,28,4,2.41970014572,0.419125080109,NA,28,NA,28,NA,4,NA,4
70,234,6 AN-BN,None,left,AN,NA,0,28,4,2.33648920059,0.335797071457,NA,28,NA,28,NA,4,NA,4
71,35,3 BS-BN,Left,left,BS,1,1,29,4,2.21980500221,0.219412088394,1,29,1,29,0,4,0,4
72,87,2 AS-BN,Left,left,AS,1,1,30,4,2.13596987724,0.13481092453,1,30,1,30,0,4,0,4
73,206,2 AS-BN,Left,left,AS,1,1,30,4,2.42000317574,0.419536113739,1,30,1,30,0,4,0,4
74,276,2 AS-BN,Left,left,AS,1,1,30,4,2.43166899681,0.43029999733,1,30,1,30,0,4,0,4
75,201,2 AS-BN,Left,left,AS,1,1,30,4,2.42014408112,0.419681072235,1,30,1,30,0,4,0,4
76,268,2 AS-BN,Left,left,AS,1,1,30,4,2.43438601494,0.433109998703,1,30,1,30,0,4,0,4
77,271,2 AS-BN,Left,left,AS,1,1,30,4,2.13567399979,0.135307073593,1,30,1,30,0,4,0,4
78,18,1 AS-AN,Right,right,AS,1,1,31,4,2.43664002419,0.436247110367,1,31,1,31,0,4,0,4
79,125,4 BS-AN,Left,left,BS,1,1,32,4,2.42011117935,0.419596910477,1,32,1,32,0,4,0,4
80,155,5 AS-BS,Both,left,AS,NA,1,32,4,2.53674387932,0.536401987076,NA,32,NA,32,NA,4,NA,4
81,38,3 BS-BN,Right,right,BS,1,1,33,4,2.41959309578,0.419147968292,1,33,1,33,0,4,0,4
82,59,3 BS-BN,Left,right,BN,0,0,33,5,2.53471207619,0.533337116241,0,33,0,33,1,5,1,5
83,158,5 AS-BS,Both,left,BS,NA,0,33,5,2.52064204216,0.520297050476,NA,33,NA,33,NA,5,NA,5
84,9,1 AS-AN,Left,left,AS,1,1,34,5,2.83759307861,0.836125135422,1,34,1,34,0,5,0,5
85,275,1 AS-AN,Left,right,AS,1,1,34,5,2.72023415565,0.719753026962,1,34,1,34,0,5,0,5
86,48,3 BS-BN,Right,right,BS,1,1,35,5,2.51998090744,0.519547939301,1,35,1,35,0,5,0,5
87,21,1 AS-AN,Left,left,AS,1,1,36,5,2.43607211113,0.434646129608,1,36,1,36,0,5,0,5
88,112,4 BS-AN,Right,right,BS,1,1,37,5,2.43434596062,0.432869911194,1,37,1,37,0,5,0,5
89,143,5 AS-BS,Both,right,BS,NA,0,37,5,2.41968894005,0.419080972672,NA,37,NA,37,NA,5,NA,5
90,63,3 BS-BN,Left,left,BS,1,1,38,5,2.13399791718,0.132402896881,1,38,1,38,0,5,0,5
91,14,1 AS-AN,Right,right,AS,1,1,39,5,2.11900782585,0.118358135223,1,39,1,39,0,5,0,5
92,188,6 AN-BN,None,right,AN,NA,0,39,5,2.63663101196,0.635539054871,NA,39,NA,39,NA,5,NA,5
93,37,3 BS-BN,Left,right,BN,0,0,39,6,2.23382019997,0.232219219208,0,39,0,39,1,6,1,6
94,258,3 BS-BN,Left,left,BN,0,0,39,6,2.3198390007,0.319211006165,0,39,0,39,1,6,1,6
95,86,2 AS-BN,Right,right,AS,1,1,40,6,2.41973185539,0.419260978699,1,40,1,40,0,6,0,6
96,45,3 BS-BN,Left,left,BS,1,1,41,6,2.53398799896,0.53312087059,1,41,1,41,0,6,0,6
97,279,3 BS-BN,Left,right,BS,1,1,41,6,2.21914291382,0.218725919724,1,41,1,41,0,6,0,6
98,159,5 AS-BS,Both,right,BS,NA,0,41,6,2.33575892448,0.334936857224,NA,41,NA,41,NA,6,NA,6
99,194,5 AS-BS,Both,right,BS,NA,0,41,6,2.31947994232,0.318792819977,NA,41,NA,41,NA,6,NA,6
100,197,5 AS-BS,Both,right,BS,NA,0,41,6,2.13600492477,0.135676145554,NA,41,NA,41,NA,6,NA,6
101,2,1 AS-AN,Right,left,AN,0,0,41,7,2.13543891907,0.134937047958,0,41,0,41,1,7,1,7
102,286,1 AS-AN,Right,left,AN,0,0,41,7,2.13537287712,0.134387969971,0,41,0,41,1,7,1,7
103,22,1 AS-AN,Right,right,AS,1,1,42,7,2.13565897942,0.134948968887,1,42,1,42,0,7,0,7
