Ensayo, Estimulo, Respuesta 
0,5,s,False,
1,2,n,True,
2,12,n,True,
3,6,s,False,
4,22,n,True,
5,13,n,False,
6,11,n,True,
7,24,s,False,
8,27,n,True,
9,30,s,False,
10,15,n,False,
11,24,n,True,
12,9,n,True,
13,24,s,False,
14,29,s,False,
15,6,n,True,
16,20,s,False,
17,11,n,True,
18,3,n,True,
19,10,n,True,
20,24,n,True,
21,17,n,False,
22,19,n,True,
23,28,n,True,
24,22,n,True,
25,4,n,True,
26,13,n,False,
27,23,n,True,
28,13,n,False,
29,25,n,True,
