Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, OpcionPredicha, RTime1, RTime2, Color, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,14,1 AS-AN,Right,left,AN,0,1.63581800461,0.635137081146,Azul,0,0,0,0,1,1,1,1
1,55,3 BS-BN,Left,left,BS,1,1.23486709595,0.234477043152,Verde,1,1,1,1,0,1,0,1
2,127,2 AS-BN,Right,left,BN,0,1.43545889854,0.434925794601,Azul,0,1,0,1,1,2,1,2
3,173,4 BS-AN,Left,left,BS,1,1.33493208885,0.334475040436,Purpura,1,2,1,2,0,2,0,2
4,40,1 AS-AN,Right,left,AN,0,1.33573293686,0.335335016251,Purpura,0,2,0,2,1,3,1,3
5,158,4 BS-AN,Left,left,BS,1,1.33495616913,0.334354162216,Verde,1,3,1,3,0,3,0,3
6,7,1 AS-AN,Left,left,AS,1,1.33538484573,0.334712028503,Verde,1,4,1,4,0,3,0,3
7,120,2 AS-BN,Right,left,BN,0,1.43538999557,0.434282064438,Verde,0,4,0,4,1,4,1,4
8,26,1 AS-AN,Right,left,AN,0,1.23500990868,0.234621047974,Naranja,0,4,0,4,1,5,1,5
9,182,4 BS-AN,Left,left,BS,1,1.33505415916,0.334605932236,Naranja,1,5,1,5,0,5,0,5
10,34,1 AS-AN,Right,left,AN,0,1.23557686806,0.234434843063,Naranja,0,5,0,5,1,6,1,6
11,37,1 AS-AN,Left,left,AS,1,1.33504486084,0.334681034088,Naranja,1,6,1,6,0,6,0,6
12,56,3 BS-BN,Right,left,BN,0,1.23526096344,0.234526872635,Naranja,0,6,0,6,1,7,1,7
13,163,4 BS-AN,Right,left,AN,0,1.43525505066,0.434147119522,Naranja,0,6,0,6,1,8,1,8
14,103,2 AS-BN,Right,left,BN,0,1.33562111855,0.334954023361,Purpura,0,6,0,6,1,9,1,9
15,148,4 BS-AN,Right,left,AN,0,1.13464808464,0.133958101273,Purpura,0,6,0,6,1,10,1,10
