Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, Confidence, RTime1, RTime2, 
0,3,n,False,0,1,False,0,False,0,False,0,True,1,2,3.54100012779
1,2,n,False,0,2,False,0,False,0,False,0,True,2,3,1.63500022888
2,1,n,False,0,3,False,0,False,0,False,0,True,3,1,8.04700016975
30.3729999065
